,index,Date,Trading Index,Open Price,Highest Price,Lowest Price,Settlement Price (yuan/ton),Close Price,Settlement Volume (ton),Turnover (yuan),Return
172,1887,2017-04-17,SZA-2016,24.9,24.9,24.84,24.9,24.9,5.0,124.44,0.09982332155477014
173,1870,2017-04-18,SZA-2016,27.35,27.39,27.35,27.39,27.39,4.0,109.48,0.10000000000000009
174,1859,2017-04-19,SZA-2016,24.9,30.13,24.65,30.13,30.13,3905.0,96980.15,0.10003650967506372
175,1855,2017-04-20,SZA-2016,27.12,33.13,27.12,33.13,33.13,3506.0,95106.37,0.09956853634251583
176,1851,2017-04-21,SZA-2016,36.0,36.2,36.0,36.2,36.2,3.0,108.20,0.09266525807425285
177,1847,2017-04-24,SZA-2016,32.58,39.82,32.58,33.0,33.0,3.0,105.40,-0.08839779005524873
178,1843,2017-04-25,SZA-2016,36.3,36.3,29.7,29.7,29.7,2.0,66.00,-0.09999999999999998
179,1914,2017-04-26,SZA-2016,29.99,29.99,29.99,29.99,29.99,2.0,59.98,0.009764309764309642
180,1910,2017-04-27,SZA-2016,32.99,32.99,32.99,32.99,32.99,1.0,32.99,0.1000333444481496
181,1884,2017-04-28,SZA-2016,32.99,,,32.99,32.99,0.0,0,0.0
182,1880,2017-05-02,SZA-2016,29.69,29.69,29.69,29.69,29.69,2.0,59.38,-0.10003031221582304
183,1863,2017-05-03,SZA-2016,26.72,31.0,26.72,31.0,31.0,1002.0,26782.00,0.04412260020208825
184,1926,2017-05-04,SZA-2016,27.9,34.0,27.9,34.0,34.0,10.0,285.10,0.09677419354838701
185,1922,2017-05-05,SZA-2016,36.0,36.0,34.0,34.0,34.0,2.0,70.00,0.0
186,1901,2017-05-08,SZA-2016,32.0,32.0,32.0,32.0,32.0,2000.0,64000.00,-0.05882352941176472
187,1897,2017-05-09,SZA-2016,28.8,28.8,28.8,28.8,28.8,1.0,28.80,-0.09999999999999998
188,1877,2017-05-10,SZA-2016,28.8,,,28.8,28.8,0.0,0,0.0
189,1939,2017-05-11,SZA-2016,31.67,31.68,31.67,31.68,31.68,2.0,63.35,0.09999999999999987
190,1935,2017-05-12,SZA-2016,32.0,34.85,32.0,34.85,34.85,2.0,66.85,0.10006313131313127
191,1931,2017-05-15,SZA-2016,32.0,32.0,32.0,32.0,32.0,1.0,32.00,-0.0817790530846485
192,1927,2017-05-16,SZA-2016,34.0,34.0,34.0,34.0,34.0,1.0,34.00,0.0625
193,1905,2017-05-17,SZA-2016,30.6,30.6,30.6,30.6,30.6,1.0,30.60,-0.09999999999999998
194,1966,2017-05-18,SZA-2016,33.66,33.66,27.54,33.6,33.6,1054.0,30116.40,0.0980392156862746
195,1962,2017-05-19,SZA-2016,33.6,,,33.6,33.6,0.0,0,0.0
196,1958,2017-05-22,SZA-2016,34.0,34.0,34.0,34.0,34.0,1.0,34.00,0.011904761904761862
197,1947,2017-05-23,SZA-2016,30.6,36.0,30.6,36.0,36.0,3891.0,119070.00,0.05882352941176472
198,1943,2017-05-24,SZA-2016,32.4,32.4,32.4,32.4,32.4,8434.0,273261.60,-0.10000000000000009
199,1987,2017-05-25,SZA-2016,29.16,35.6,29.16,35.6,35.6,74.0,2176.48,0.09876543209876543
200,1971,2017-05-31,SZA-2016,32.4,32.4,32.4,32.4,32.4,4.0,129.60,-0.08988764044943831
201,1967,2017-06-01,SZA-2016,29.16,32.0,29.16,29.16,29.16,10011.0,303280.76,-0.09999999999999998
202,1951,2017-06-02,SZA-2016,26.24,32.07,26.24,32.07,32.07,1991.0,52255.49,0.09979423868312765
203,1999,2017-06-05,SZA-2016,35.28,35.28,28.86,32.98,32.98,4557.0,160737.42,0.028375428749610077
204,1995,2017-06-06,SZA-2016,29.68,35.27,29.68,33.1,33.1,26993.0,862766.37,0.0036385688295939023
205,1991,2017-06-07,SZA-2016,30.0,33.1,29.79,33.0,33.0,4233.0,126229.18,-0.0030211480362538623
206,1986,2017-06-08,SZA-2016,29.7,36.3,29.7,29.7,29.7,8720.0,278327.80,-0.09999999999999998
207,1982,2017-06-09,SZA-2016,26.73,32.67,26.73,26.73,26.73,3618.0,96732.87,-0.09999999999999998
208,2085,2017-06-12,SZA-2016,24.06,29.4,24.06,24.06,24.06,202.0,4881.46,-0.09988776655443332
209,2054,2017-06-13,SZA-2016,21.65,26.47,21.65,26.47,26.47,7423.0,168838.44,0.10016625103906907
210,2050,2017-06-14,SZA-2016,27.0,29.12,23.82,24.0,24.0,6195.0,149841.82,-0.09331318473743855
211,2027,2017-06-15,SZA-2016,21.6,26.4,21.6,24.0,24.0,11145.0,248937.53,0.0
212,2023,2017-06-16,SZA-2016,21.6,26.4,21.6,26.4,26.4,2822.0,62470.26,0.09999999999999987
213,2019,2017-06-19,SZA-2016,24.0,29.04,23.76,29.03,29.03,21807.0,548821.16,0.09962121212121233
214,2015,2017-06-20,SZA-2016,26.13,31.93,26.13,26.13,26.13,25304.0,678652.09,-0.09989665862900454
215,2011,2017-06-21,SZA-2016,23.52,28.74,23.52,28.74,28.74,17918.0,466161.27,0.09988518943742819
216,2007,2017-06-22,SZA-2016,31.61,31.6,25.87,31.61,31.61,31464.0,874651.67,0.09986082115518435
217,2003,2017-06-23,SZA-2016,28.45,34.77,28.45,34.77,34.77,15585.0,445655.69,0.09996836444163248
218,2066,2017-06-24,SZA-2016,31.29,36.0,31.29,36.0,36.0,4173.0,130587.31,0.03537532355478845
219,2062,2017-06-25,SZA-2016,32.4,36.0,32.4,36.0,36.0,4.0,136.80,0.0
220,2058,2017-06-26,SZA-2016,32.4,36.0,32.4,35.5,35.5,16089.0,526376.67,-0.01388888888888884
221,2035,2017-06-27,SZA-2016,31.95,39.05,31.95,32.73,32.73,33200.0,1146032.18,-0.0780281690140846
222,2031,2017-06-28,SZA-2016,29.46,30.0,29.46,29.46,29.46,16639.0,490882.63,-0.09990834097158563
223,2091,2017-06-29,SZA-2016,26.51,32.41,26.51,32.4,32.4,25058.0,677288.81,0.09979633401221988
224,2087,2017-06-30,SZA-2016,29.16,35.6,29.16,35.6,35.6,4801.0,140003.60,0.09876543209876543
225,2072,2017-07-03,SZA-2016,32.04,32.04,32.04,32.04,32.04,11.0,352.44,-0.10000000000000009
226,2068,2017-07-04,SZA-2016,28.84,28.84,28.84,28.84,28.84,10002.0,288457.68,-0.09987515605493136
227,2041,2017-07-05,SZA-2016,25.96,30.3,25.96,25.96,25.96,128.0,3327.22,-0.09986130374479885
228,2099,2017-07-06,SZA-2016,23.36,23.36,23.36,23.36,23.36,2.0,46.72,-0.10015408320493069
229,2095,2017-07-07,SZA-2016,21.02,25.7,21.02,25.7,25.7,3.0,72.42,0.10017123287671237
230,2083,2017-07-10,SZA-2016,28.27,28.27,28.27,28.27,28.27,30.0,848.10,0.10000000000000009
231,2079,2017-07-11,SZA-2016,25.44,25.44,25.44,25.44,25.44,3558.0,90515.52,-0.10010611956137239
232,2075,2017-07-12,SZA-2016,27.98,27.98,27.98,27.98,27.98,1.0,27.98,0.09984276729559749
233,2150,2017-07-13,SZA-2016,25.18,25.18,25.18,25.18,25.18,30003.0,588075.54,-0.10007147962830598
234,2130,2017-07-14,SZA-2016,27.7,27.7,27.7,27.7,27.7,1.0,27.70,0.10007942811755366
235,2126,2017-07-17,SZA-2016,30.47,30.47,30.47,30.47,30.47,1.0,30.47,0.10000000000000009
236,2107,2017-07-18,SZA-2016,27.42,33.52,27.42,33.52,33.52,2.0,60.94,0.10009845749917967
237,2103,2017-07-19,SZA-2016,35.0,35.0,35.0,35.0,35.0,1.0,35.00,0.04415274463007157
238,2155,2017-07-20,SZA-2016,31.5,31.5,31.5,31.5,31.5,1322.0,41643.00,-0.09999999999999998
239,2151,2017-07-21,SZA-2016,31.5,,,31.5,31.5,0.0,0,0.0
240,2138,2017-07-24,SZA-2016,31.5,,,31.5,31.5,0.0,0,0.0
241,2134,2017-07-25,SZA-2016,31.5,,,31.5,31.5,0.0,0,0.0
242,2111,2017-07-26,SZA-2016,28.35,28.35,28.35,28.35,28.35,132.0,3742.20,-0.09999999999999998
243,2158,2017-07-27,SZA-2016,28.35,,,28.35,28.35,0.0,0,0.0
244,2147,2017-07-28,SZA-2016,28.35,,,28.35,28.35,0.0,0,0.0
245,2142,2017-07-31,SZA-2016,28.35,,,28.35,28.35,0.0,0,0.0
246,2118,2017-08-01,SZA-2016,28.35,,,28.35,28.35,0.0,0,0.0
247,2247,2017-08-02,SZA-2016,28.35,,,28.35,28.35,0.0,0,0.0
248,2215,2017-08-03,SZA-2016,28.35,,,28.35,28.35,0.0,0,0.0
249,2210,2017-08-04,SZA-2016,28.35,,,28.35,28.35,0.0,0,0.0
250,2183,2017-08-07,SZA-2016,28.35,,,28.35,28.35,0.0,0,0.0
251,2178,2017-08-08,SZA-2016,28.35,,,28.35,28.35,0.0,0,0.0
252,2173,2017-08-09,SZA-2016,28.35,,,28.35,28.35,0.0,0,0.0
253,2168,2017-08-10,SZA-2016,28.35,,,28.35,28.35,0.0,0,0.0
254,2163,2017-08-11,SZA-2016,25.52,25.52,25.52,25.52,25.52,1.0,25.52,-0.09982363315696652
255,2258,2017-08-14,SZA-2016,22.97,22.97,22.97,22.97,22.97,1.0,22.97,-0.09992163009404387
