,index,Date,Trading Index,Open Price,Highest Price,Lowest Price,Settlement Price (yuan/ton),Close Price,Settlement Volume (ton),Turnover (yuan),Return
28,5395,2019-12-03,SZA-2019,9.23,,,9.23,9.23,0.0,0,0.0
29,5388,2019-12-04,SZA-2019,9.23,,,9.23,9.23,0.0,0,0.0
30,5435,2019-12-05,SZA-2019,9.23,,,9.23,9.23,0.0,0,0.0
31,5428,2019-12-06,SZA-2019,9.23,,,9.23,9.23,0.0,0,0.0
32,5397,2019-12-09,SZA-2019,9.23,,,9.23,9.23,0.0,0,0.0
33,5444,2019-12-10,SZA-2019,9.23,,,9.23,9.23,0.0,0,0.0
34,5437,2019-12-11,SZA-2019,9.23,,,9.23,9.23,0.0,0,0.0
35,5509,2019-12-12,SZA-2019,8.31,8.31,8.31,8.31,8.31,5.0,41.55,-0.09967497291440952
36,5484,2019-12-13,SZA-2019,7.48,7.48,7.48,7.48,7.48,1.0,7.48,-0.09987966305655838
37,5465,2019-12-16,SZA-2019,6.73,6.73,6.73,6.73,6.73,6.0,40.38,-0.10026737967914434
38,5518,2019-12-17,SZA-2019,6.73,6.73,6.73,6.73,6.73,6.0,40.38,0.0
39,5510,2019-12-18,SZA-2019,7.4,,,7.4,7.4,0.0,0,0.09955423476968805
40,5473,2019-12-19,SZA-2019,7.4,,,7.4,7.4,0.0,0,0.0
41,5503,2019-12-20,SZA-2019,7.4,,,7.4,7.4,0.0,0,0.0
42,5496,2019-12-23,SZA-2019,7.4,,,7.4,7.4,0.0,0,0.0
43,5477,2019-12-24,SZA-2019,7.4,,,7.4,7.4,0.0,0,0.0
44,5593,2019-12-25,SZA-2019,7.4,,,7.4,7.4,0.0,0,0.0
45,5557,2019-12-26,SZA-2019,7.4,,,7.4,7.4,0.0,0,0.0
46,5535,2019-12-27,SZA-2019,7.4,,,7.4,7.4,0.0,0,0.0
47,5550,2019-12-30,SZA-2019,6.66,6.66,6.66,6.66,6.66,1.0,6.66,-0.09999999999999998
48,5528,2019-12-31,SZA-2019,6.66,,,6.66,6.66,0.0,0,0.0
49,5523,2020-01-02,SZA-2019,6.66,,,6.66,6.66,0.0,0,0.0
50,5598,2020-01-03,SZA-2019,6.66,,,6.66,6.66,0.0,0,0.0
51,5567,2020-01-06,SZA-2019,6.66,,,6.66,6.66,0.0,0,0.0
52,5539,2020-01-07,SZA-2019,6.66,,,6.66,6.66,0.0,0,0.0
53,5607,2020-01-08,SZA-2019,7.33,7.33,7.33,7.33,7.33,1000.0,7330.00,0.10060060060060061
54,5578,2020-01-09,SZA-2019,8.06,8.06,8.06,8.06,8.06,1.0,8.06,0.09959072305593453
55,5617,2020-01-10,SZA-2019,8.87,8.87,7.25,7.25,7.25,2.0,16.12,-0.10049627791563276
56,5589,2020-01-13,SZA-2019,7.98,7.98,7.98,7.98,7.98,1.0,7.98,0.1006896551724139
57,5582,2020-01-14,SZA-2019,7.18,8.78,7.18,8.78,8.78,501.0,3598.78,0.10025062656641581
58,5665,2020-01-15,SZA-2019,9.66,9.66,9.66,9.66,9.66,1.0,9.66,0.10022779043280194
59,5640,2020-01-16,SZA-2019,10.63,10.63,10.63,10.63,10.63,1.0,10.63,0.10041407867494834
60,5622,2020-01-17,SZA-2019,10.63,10.63,10.63,10.63,10.63,1.0,10.63,0.0
61,5672,2020-01-20,SZA-2019,11.69,,,11.69,11.69,0.0,0,0.09971777986829711
62,5649,2020-01-21,SZA-2019,11.69,,,11.69,11.69,0.0,0,0.0
63,5627,2020-01-22,SZA-2019,11.69,,,11.69,11.69,0.0,0,0.0
64,5626,2020-01-23,SZA-2019,11.69,,,11.69,11.69,0.0,0,0.0
65,5655,2020-02-10,SZA-2019,12.86,12.86,12.86,12.86,12.86,1.0,12.86,0.10008554319931573
66,5630,2020-02-11,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
67,5744,2020-02-12,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
68,5737,2020-02-13,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
69,5721,2020-02-14,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
70,5694,2020-02-17,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
71,5687,2020-02-18,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
72,5680,2020-02-19,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
73,5713,2020-02-20,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
74,5706,2020-02-21,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
75,5779,2020-02-24,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
76,5768,2020-02-25,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
77,5761,2020-02-26,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
78,5759,2020-02-27,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
79,5752,2020-02-28,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
80,5729,2020-03-02,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
81,5827,2020-03-03,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
82,5803,2020-03-04,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
83,5783,2020-03-05,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
84,5833,2020-03-06,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
85,5813,2020-03-09,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
86,5789,2020-03-10,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
87,5825,2020-03-11,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
88,5818,2020-03-12,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
89,5794,2020-03-13,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
90,5865,2020-03-16,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
91,5858,2020-03-17,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
92,5840,2020-03-18,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
93,5909,2020-03-19,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
94,5876,2020-03-20,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
95,5922,2020-03-23,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
96,5889,2020-03-24,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
97,5882,2020-03-25,SZA-2019,12.86,,,12.86,12.86,0.0,0,0.0
98,5924,2020-03-26,SZA-2019,14.15,14.15,14.15,14.15,14.15,1.0,14.15,0.10031104199066876
99,5896,2020-03-27,SZA-2019,14.15,,,14.15,14.15,0.0,0,0.0
100,5873,2020-03-30,SZA-2019,14.15,,,14.15,14.15,0.0,0,0.0
101,5937,2020-03-31,SZA-2019,14.15,,,14.15,14.15,0.0,0,0.0
102,5930,2020-04-01,SZA-2019,15.57,15.57,15.57,15.57,15.57,1.0,15.57,0.10035335689045932
103,5905,2020-04-02,SZA-2019,15.57,,,15.57,15.57,0.0,0,0.0
104,5996,2020-04-03,SZA-2019,15.57,,,15.57,15.57,0.0,0,0.0
105,5967,2020-04-07,SZA-2019,15.57,,,15.57,15.57,0.0,0,0.0
106,5942,2020-04-08,SZA-2019,17.13,17.13,17.13,17.13,17.13,1.0,17.13,0.10019267822736033
107,5980,2020-04-09,SZA-2019,17.13,,,17.13,17.13,0.0,0,0.0
108,5954,2020-04-10,SZA-2019,17.13,,,17.13,17.13,0.0,0,0.0
109,5947,2020-04-13,SZA-2019,17.13,,,17.13,17.13,0.0,0,0.0
110,5990,2020-04-14,SZA-2019,17.13,,,17.13,17.13,0.0,0,0.0
111,5962,2020-04-15,SZA-2019,17.13,,,17.13,17.13,0.0,0,0.0
112,6055,2020-04-16,SZA-2019,17.13,,,17.13,17.13,0.0,0,0.0
113,6054,2020-04-17,SZA-2019,18.0,18.0,18.0,18.0,18.0,1.0,18.00,0.05078809106830118
114,6005,2020-04-20,SZA-2019,18.0,,,18.0,18.0,0.0,0,0.0
115,6090,2020-04-21,SZA-2019,18.0,,,18.0,18.0,0.0,0,0.0
116,6053,2020-04-22,SZA-2019,18.0,,,18.0,18.0,0.0,0,0.0
117,6019,2020-04-23,SZA-2019,18.0,,,18.0,18.0,0.0,0,0.0
118,6075,2020-04-24,SZA-2019,18.0,,,18.0,18.0,0.0,0,0.0
119,6042,2020-04-27,SZA-2019,18.0,,,18.0,18.0,0.0,0,0.0
120,6010,2020-04-28,SZA-2019,19.8,19.8,19.8,19.8,19.8,1.0,19.80,0.10000000000000009
121,6120,2020-04-29,SZA-2019,19.8,,,19.8,19.8,0.0,0,0.0
122,6095,2020-04-30,SZA-2019,19.8,,,19.8,19.8,0.0,0,0.0
123,6066,2020-05-06,SZA-2019,21.78,21.78,21.78,21.78,21.78,1.0,21.78,0.10000000000000009
124,6091,2020-05-07,SZA-2019,21.78,,,21.78,21.78,0.0,0,0.0
125,6059,2020-05-08,SZA-2019,21.78,,,21.78,21.78,0.0,0,0.0
126,6033,2020-05-11,SZA-2019,21.78,,,21.78,21.78,0.0,0,0.0
127,6134,2020-05-12,SZA-2019,21.78,,,21.78,21.78,0.0,0,0.0
128,6117,2020-05-13,SZA-2019,21.78,,,21.78,21.78,0.0,0,0.0
129,6110,2020-05-14,SZA-2019,21.78,,,21.78,21.78,0.0,0,0.0
130,6124,2020-05-15,SZA-2019,21.78,,,21.78,21.78,17000.0,272000,0.0
131,6106,2020-05-18,SZA-2019,19.6,21.0,19.6,21.0,21.0,2.0,40.60,-0.03581267217630857
132,6078,2020-05-19,SZA-2019,18.9,18.9,18.9,18.9,18.9,2.0,37.80,-0.10000000000000009
133,6153,2020-05-20,SZA-2019,20.79,20.79,17.01,17.01,17.01,3.0,54.81,-0.09999999999999987
134,6146,2020-05-21,SZA-2019,18.71,18.71,18.71,18.71,18.71,29892.0,356027.32,0.09994121105232212
135,6231,2020-05-22,SZA-2019,16.84,20.58,16.84,16.84,16.84,4003.0,67418.00,-0.09994655264564412
136,6202,2020-05-25,SZA-2019,15.16,18.52,15.16,18.52,18.52,13007.0,153396.28,0.09976247030878849
137,6173,2020-05-26,SZA-2019,20.37,20.37,20.37,20.37,20.37,3.0,61.11,0.09989200863930892
138,6185,2020-05-27,SZA-2019,19.5,22.41,18.33,22.41,22.41,4665.0,89967.69,0.10014727540500723
139,6178,2020-05-28,SZA-2019,24.65,24.65,24.65,24.65,24.65,1.0,24.65,0.09995537706381064
140,6164,2020-05-29,SZA-2019,27.12,27.12,27.12,27.12,27.12,4.0,108.48,0.10020283975659239
141,6160,2020-06-01,SZA-2019,26.85,32.81,26.85,32.81,32.81,6.0,184.94,0.20980825958702076
142,6218,2020-06-02,SZA-2019,26.85,32.81,26.85,32.81,32.81,6.0,184.94,0.0
143,6190,2020-06-03,SZA-2019,33.5,36.09,29.53,36.09,36.09,2009.0,67305.13,0.0999695214873515
144,6249,2020-06-04,SZA-2019,39.7,39.7,32.48,32.48,32.48,3.0,104.66,-0.10002770850651166
145,6242,2020-06-05,SZA-2019,35.73,35.73,35.73,35.73,35.73,1.0,35.73,0.10006157635467972
146,6213,2020-06-08,SZA-2019,39.3,39.3,39.3,39.3,39.3,1.0,39.30,0.09991603694374485
147,6253,2020-06-09,SZA-2019,35.37,43.23,35.37,43.23,43.23,2.0,78.60,0.10000000000000009
148,6235,2020-06-10,SZA-2019,38.91,38.91,38.91,38.91,38.91,13.0,505.83,-0.0999306037473977
149,6207,2020-06-11,SZA-2019,35.02,35.02,35.02,35.02,35.02,1.0,35.02,-0.09997429966589555
150,6301,2020-06-12,SZA-2019,35.02,,,35.02,35.02,0.0,0,0.0
151,6273,2020-06-15,SZA-2019,35.02,,,35.02,35.02,0.0,0,0.0
152,6266,2020-06-16,SZA-2019,38.52,38.52,31.52,31.52,31.52,2.0,70.04,-0.09994288977727017
153,6291,2020-06-17,SZA-2019,31.52,,,31.52,31.52,0.0,0,0.0
154,6284,2020-06-18,SZA-2019,34.67,34.67,34.67,34.67,34.67,2.0,69.34,0.0999365482233503
155,6317,2020-06-19,SZA-2019,38.14,38.14,38.14,38.14,38.14,1.0,38.14,0.10008653014133251
156,6310,2020-06-22,SZA-2019,34.33,34.33,34.33,34.33,34.33,2.0,68.66,-0.09989512323020455
157,6280,2020-06-23,SZA-2019,37.76,37.76,37.76,37.76,37.76,2.0,75.52,0.0999126128750365
158,6348,2020-06-24,SZA-2019,33.98,41.54,33.98,41.54,41.54,3.0,109.50,0.10010593220338992
159,6341,2020-06-29,SZA-2019,37.39,45.69,37.39,45.69,45.69,2.0,83.08,0.099903707270101
160,6324,2020-06-30,SZA-2019,41.12,50.26,41.12,50.26,50.26,2.0,91.38,0.10002188662727085
161,6383,2020-07-01,SZA-2019,45.23,45.23,45.23,45.23,45.23,1.0,45.23,-0.10007958615200963
162,6376,2020-07-02,SZA-2019,40.71,40.71,40.71,40.71,40.71,1.0,40.71,-0.0999336723413663
163,6333,2020-07-03,SZA-2019,44.78,44.78,44.78,44.78,44.78,1.0,44.78,0.09997543601080805
164,6391,2020-07-06,SZA-2019,40.3,40.3,40.3,40.3,40.3,1.0,40.30,-0.10004466279589108
165,6359,2020-07-07,SZA-2019,36.27,36.27,36.27,36.27,36.27,1.0,36.27,-0.09999999999999987
166,6354,2020-07-08,SZA-2019,32.64,39.9,32.64,39.9,39.9,2.0,72.54,0.10008271298593874
167,6415,2020-07-09,SZA-2019,43.89,43.89,35.91,43.89,43.89,3.0,123.69,0.10000000000000009
168,6403,2020-07-10,SZA-2019,39.5,48.28,39.5,39.5,39.5,4.0,175.56,-0.10002278423331057
169,6372,2020-07-13,SZA-2019,43.45,43.45,35.55,35.55,35.55,4.0,165.90,-0.10000000000000009
170,6396,2020-07-14,SZA-2019,39.11,39.11,39.11,39.11,39.11,2.0,78.22,0.10014064697609015
171,6367,2020-07-15,SZA-2019,35.2,43.02,35.2,43.02,43.02,7.0,269.86,0.09997443109179249
172,6360,2020-07-16,SZA-2019,47.32,47.32,38.72,38.72,38.72,3.0,124.76,-0.09995350999535113
173,6453,2020-07-20,SZA-2019,31.37,38.34,31.37,31.37,31.37,3.0,101.08,-0.18982438016528924
174,6446,2020-07-21,SZA-2019,34.51,34.51,28.23,34.51,34.51,8.0,250.96,0.10009563277016253
175,6548,2020-07-22,SZA-2019,37.96,37.96,31.06,37.96,37.96,7.0,258.82,0.0999710228919155
176,6494,2020-07-23,SZA-2019,34.16,41.76,34.16,41.76,41.76,6.0,227.76,0.1001053740779767
177,6465,2020-07-24,SZA-2019,45.94,45.94,37.58,45.94,45.94,4.0,175.40,0.10009578544061304
178,6571,2020-07-27,SZA-2019,41.35,50.53,41.35,41.35,41.35,8.0,339.98,-0.09991292990857636
179,6539,2020-07-28,SZA-2019,37.22,45.49,37.22,45.49,45.49,4.0,165.42,0.10012091898428044
180,6487,2020-07-29,SZA-2019,45.49,,,45.49,45.49,0.0,0,0.0
181,6437,2020-07-30,SZA-2019,40.94,40.94,40.94,40.94,40.94,2501.0,102390.94,-0.10002198285337449
182,6430,2020-07-31,SZA-2019,36.85,45.03,36.85,45.03,45.03,9.0,364.37,0.09990229604298984
183,6423,2020-08-03,SZA-2019,40.53,49.53,40.53,49.53,49.53,8.0,351.24,0.0999333777481679
184,6551,2020-08-04,SZA-2019,54.48,54.48,44.58,44.58,44.58,7.0,321.96,-0.09993943064809208
185,6504,2020-08-05,SZA-2019,49.04,49.04,40.12,40.12,40.12,4.0,169.40,-0.10004486316733963
186,6473,2020-08-06,SZA-2019,36.11,44.13,36.11,36.11,36.11,7.0,268.81,-0.09995014955134596
187,6556,2020-08-07,SZA-2019,32.5,39.72,32.5,32.5,32.5,6.0,202.22,-0.09997230684021041
188,6513,2020-08-10,SZA-2019,29.25,35.75,29.25,35.75,35.75,4.0,123.50,0.10000000000000009
189,6478,2020-08-11,SZA-2019,32.18,39.33,32.18,32.18,32.18,9.0,303.92,-0.09986013986013986
190,6531,2020-08-12,SZA-2019,35.4,35.4,28.96,35.4,35.4,5.0,170.56,0.10006215040397759
191,6524,2020-08-13,SZA-2019,38.94,38.94,31.86,31.86,31.86,4.0,141.60,-0.09999999999999998
192,6481,2020-08-14,SZA-2019,35.05,35.05,28.67,28.67,28.67,5.0,162.49,-0.10012554927809159
193,6573,2020-08-17,SZA-2019,25.8,31.54,25.8,31.54,31.54,5.0,146.22,0.10010463899546562
194,6541,2020-08-18,SZA-2019,28.39,34.69,28.39,28.39,28.39,12.0,353.28,-0.09987317691819908
195,6599,2020-08-19,SZA-2019,25.55,31.23,25.55,31.23,31.23,9.0,241.31,0.10003522367030637
196,6592,2020-08-20,SZA-2019,34.35,34.35,28.11,28.11,28.11,7.0,203.01,-0.09990393852065327
197,6585,2020-08-21,SZA-2019,30.92,30.92,25.3,30.92,30.92,4.0,112.44,0.09996442547136253
198,6734,2020-08-24,SZA-2019,34.01,34.01,27.83,27.83,27.83,9.0,256.65,-0.09993531694696
199,6716,2020-08-25,SZA-2019,30.61,30.61,25.05,25.05,25.05,8.0,205.96,-0.099892202659001
200,6704,2020-08-26,SZA-2019,22.55,27.56,22.55,22.55,22.55,7.0,162.86,-0.09980039920159678
201,6737,2020-08-27,SZA-2019,24.81,24.81,20.3,24.81,24.81,7.0,160.14,0.10022172949002206
202,6726,2020-08-31,SZA-2019,30.02,30.02,27.0,30.02,30.02,6.0,177.10,0.20999596936719067
203,6709,2020-09-01,SZA-2019,27.02,33.02,27.02,33.02,33.02,10.0,282.20,0.0999333777481679
204,6627,2020-09-02,SZA-2019,36.32,36.32,36.32,36.32,36.32,2.0,72.64,0.09993943064809208
205,6620,2020-09-03,SZA-2019,39.95,39.95,39.95,39.95,39.95,2.0,79.90,0.09994493392070503
206,6602,2020-09-04,SZA-2019,43.95,43.95,35.96,35.96,35.96,567.0,24903.67,-0.0998748435544431
207,6638,2020-09-07,SZA-2019,32.36,39.56,32.36,32.36,32.36,8.0,266.08,-0.10011123470522809
208,6631,2020-09-08,SZA-2019,35.6,35.6,29.12,35.6,35.6,3.0,100.32,0.10012360939431408
209,6606,2020-09-09,SZA-2019,39.16,39.16,32.04,32.04,32.04,353.0,13802.12,-0.10000000000000009
210,6688,2020-09-10,SZA-2019,35.24,35.24,28.84,28.84,28.84,13.0,432.52,-0.09987515605493136
211,6681,2020-09-11,SZA-2019,25.96,31.72,25.96,25.96,25.96,200016.0,4038421.12,-0.09986130374479885
212,6665,2020-09-14,SZA-2019,28.56,28.56,23.36,28.56,28.56,10005.0,181827.20,0.10015408320493058
213,6753,2020-09-15,SZA-2019,31.42,31.42,25.7,25.7,25.7,45266.0,912107.64,-0.10014005602240894
214,6746,2020-09-16,SZA-2019,23.13,28.27,23.13,28.27,28.27,2003.0,46344.81,0.10000000000000009
215,6659,2020-09-17,SZA-2019,25.44,25.44,25.44,25.44,25.44,7314.0,186068.16,-0.10010611956137239
216,6649,2020-09-18,SZA-2019,22.9,27.98,22.9,27.98,27.98,2719.0,62275.26,0.09984276729559749
217,6642,2020-09-21,SZA-2019,25.18,30.78,25.18,25.18,25.18,6.0,156.68,-0.10007147962830598
218,6693,2020-09-22,SZA-2019,22.66,27.7,22.66,27.7,27.7,8617.0,195271.30,0.10007942811755366
219,6678,2020-09-23,SZA-2019,24.93,30.47,24.93,24.93,24.93,16323.0,337571.59,-0.09999999999999998
220,6664,2020-09-24,SZA-2019,22.44,27.42,22.44,27.42,27.42,5095.0,114336.78,0.09987966305655838
221,6788,2020-09-25,SZA-2019,24.68,24.68,24.68,24.68,24.68,2538.0,62637.84,-0.09992706053975209
222,6770,2020-09-26,SZA-2019,22.21,27.15,22.21,27.15,27.15,1040.0,23108.28,0.10008103727714746
223,6763,2020-09-27,SZA-2019,24.44,24.44,24.44,24.44,24.44,11371.0,219659.63,-0.0998158379373848
224,6808,2020-09-28,SZA-2019,22.0,26.88,22.0,22.0,22.0,32475.0,708054.88,-0.09983633387888713
225,6793,2020-09-29,SZA-2019,19.8,24.2,19.8,24.2,24.2,10843.0,207695.80,0.09999999999999987
226,6776,2020-09-30,SZA-2019,26.62,26.62,21.78,26.62,26.62,6708.0,147508.68,0.10000000000000009
227,6824,2020-10-09,SZA-2019,29.28,29.28,23.96,23.96,23.96,2.0,53.24,-0.09992486851990989
228,6800,2020-10-12,SZA-2019,26.36,26.36,26.36,26.36,26.36,2.0,52.72,0.10016694490818034
229,6782,2020-10-13,SZA-2019,23.72,29.0,23.72,29.0,29.0,2.0,52.72,0.10015174506828539
230,6848,2020-10-14,SZA-2019,31.9,31.9,31.9,31.9,31.9,2.0,63.80,0.09999999999999987
231,6841,2020-10-15,SZA-2019,35.09,35.09,35.09,35.09,35.09,1.0,35.09,0.10000000000000009
232,6812,2020-10-16,SZA-2019,38.6,38.6,38.6,38.6,38.6,1.0,38.60,0.10002849814762027
233,6880,2020-10-19,SZA-2019,42.26,42.26,34.74,34.74,34.74,3.0,111.74,-0.09999999999999998
234,6853,2020-10-20,SZA-2019,38.21,38.21,31.27,34.74,34.74,5.0,180.64,0.0
235,6899,2020-10-21,SZA-2019,38.21,38.21,31.27,38.21,38.21,4.0,145.90,0.09988485895221633
236,6872,2020-10-22,SZA-2019,34.39,42.03,34.39,42.03,42.03,5.0,194.87,0.09997382884061756
237,6838,2020-10-23,SZA-2019,46.23,46.23,46.23,46.23,46.23,1.0,46.23,0.0999286224125624
238,38,2020-10-26,SZA-2019,41.61,50.85,41.61,41.61,41.61,4.0,175.68,-0.09993510707332898
239,31,2020-10-27,SZA-2019,41.61,37.45,37.45,37.45,37.45,2.0,74.90,-0.09997596731554903
240,24,2020-10-28,SZA-2019,33.71,41.2,33.71,41.2,41.2,9.0,355.82,0.10013351134846471
241,77,2020-10-29,SZA-2019,37.08,45.32,37.08,45.32,45.32,527.0,19565.88,0.09999999999999987
242,70,2020-10-30,SZA-2019,40.79,40.79,40.79,40.79,40.79,2.0,81.58,-0.09995586937334511
243,63,2020-11-02,SZA-2019,44.87,44.87,44.87,44.87,44.87,4.0,179.48,0.10002451581269911
244,172,2020-11-03,SZA-2019,40.38,49.36,40.38,49.36,49.36,3.0,130.12,0.10006685981724983
245,138,2020-11-04,SZA-2019,51.0,54.3,44.42,44.42,44.42,1243.0,63383.14,-0.10008103727714746
246,131,2020-11-05,SZA-2019,48.86,48.86,39.98,48.86,48.86,4.0,186.56,0.09995497523637997
247,153,2020-11-06,SZA-2019,53.75,53.75,53.75,53.75,53.75,1.0,53.75,0.10008186655751117
248,108,2020-11-09,SZA-2019,53.75,,,53.75,53.75,0.0,0,0.0
249,96,2020-11-10,SZA-2019,48.38,48.38,48.38,48.38,48.38,2.0,96.76,-0.09990697674418603
250,94,2020-11-11,SZA-2019,53.22,53.22,43.54,43.54,43.54,3.0,149.98,-0.10004133939644488
251,87,2020-11-12,SZA-2019,47.89,47.89,39.19,39.19,39.19,4.0,174.16,-0.09990813045475433
252,80,2020-11-13,SZA-2019,35.27,43.11,35.27,43.11,43.11,5.0,199.87,0.1000255167134474
253,188,2020-11-16,SZA-2019,47.42,47.42,47.42,47.42,47.42,2.0,94.84,0.09997680352586413
254,147,2020-11-17,SZA-2019,42.68,52.16,42.68,42.68,42.68,4.0,189.68,-0.09995782370307893
255,199,2020-11-18,SZA-2019,38.41,46.95,38.41,38.41,38.41,4.0,162.18,-0.10004686035613874
256,180,2020-11-19,SZA-2019,42.25,42.25,34.57,42.25,42.25,4.0,153.64,0.09997396511325185
257,141,2020-11-20,SZA-2019,38.03,46.48,38.03,46.48,46.48,3.0,122.54,0.10011834319526614
258,196,2020-11-23,SZA-2019,41.83,51.13,41.83,51.13,51.13,8.0,353.24,0.10004302925989683
259,160,2020-11-24,SZA-2019,46.02,56.24,46.02,56.24,56.24,25.0,1160.72,0.09994132603168393
260,126,2020-11-25,SZA-2019,50.62,50.62,50.62,50.62,50.62,2.0,101.24,-0.09992887624466584
261,57,2020-11-26,SZA-2019,55.68,55.68,45.56,45.56,45.56,3.0,146.80,-0.09996048992493078
262,50,2020-11-27,SZA-2019,41.0,50.12,41.0,50.12,50.12,9.0,423.72,0.10008779631255482
263,43,2020-11-30,SZA-2019,55.13,55.13,45.11,45.11,45.11,5.0,255.61,-0.09996009577015164
264,216,2020-12-01,SZA-2019,40.6,49.62,40.6,49.62,49.62,9.0,401.48,0.0999778319663045
265,209,2020-12-02,SZA-2019,44.66,44.66,44.66,44.66,44.66,3.0,133.98,-0.09995969367190649
266,202,2020-12-03,SZA-2019,40.19,49.13,40.19,49.13,49.13,7.0,317.09,0.10008956560680704
267,269,2020-12-04,SZA-2019,54.04,54.04,54.04,54.04,54.04,4.0,216.16,0.09993893751272132
268,248,2020-12-07,SZA-2019,48.64,59.44,48.64,48.65,48.65,8.0,443.13,-0.09974093264248707
269,241,2020-12-08,SZA-2019,43.79,43.8,43.79,43.8,43.8,3.0,131.39,-0.09969167523124356
270,345,2020-12-09,SZA-2019,39.42,39.42,39.42,39.42,39.42,6.0,236.52,-0.09999999999999987
