,index,Date,Trading Index,Open Price,Highest Price,Lowest Price,Settlement Price (yuan/ton),Close Price,Settlement Volume (ton),Turnover (yuan),Return
60,588,2015-10-15,SZA-2015,36.9,44.5,36.9,44.5,44.5,5170.0,190837,0.08536585365853666
61,578,2015-10-16,SZA-2015,40.05,45.0,40.05,45.0,45.0,3852.0,155315,0.011235955056179803
62,575,2015-10-19,SZA-2015,40.5,44.0,40.5,40.5,40.5,3545.0,143577,-0.09999999999999998
63,566,2015-10-20,SZA-2015,44.55,44.55,36.45,43.0,43.0,10557.0,420839.14,0.06172839506172845
64,593,2015-10-21,SZA-2015,38.7,44.0,38.7,44.0,44.0,4202.0,162958,0.023255813953488413
65,584,2015-10-22,SZA-2015,39.6,44.0,39.6,44.0,44.0,4494.0,178607,0.0
66,581,2015-10-23,SZA-2015,42.0,44.0,42.0,44.0,44.0,4301.0,180644,0.0
67,573,2015-10-26,SZA-2015,46.0,46.0,45.0,45.0,45.0,10672.0,330861,0.022727272727272707
68,570,2015-10-27,SZA-2015,45.0,46.0,45.0,45.0,45.0,1987.0,91399,0.0
69,563,2015-10-28,SZA-2015,40.5,44.0,40.5,44.0,44.0,5013.0,203062,-0.022222222222222254
70,560,2015-10-29,SZA-2015,39.6,44.0,39.6,43.0,43.0,9996.0,395873.2,-0.022727272727272707
71,622,2015-10-30,SZA-2015,38.7,46.0,38.7,46.0,46.0,7401.0,286426,0.06976744186046502
72,619,2015-11-02,SZA-2015,41.4,47.96,41.4,43.0,43.0,17047.0,731827.69,-0.06521739130434778
73,611,2015-11-03,SZA-2015,47.3,47.3,38.7,44.0,44.0,17362.0,713028,0.023255813953488413
74,608,2015-11-04,SZA-2015,39.6,39.6,39.6,39.6,39.6,9812.0,388555.2,-0.09999999999999998
75,605,2015-11-05,SZA-2015,35.64,43.56,35.64,43.56,43.56,14304.0,509863.16,0.10000000000000009
76,602,2015-11-06,SZA-2015,39.2,47.92,39.2,47.92,47.92,13651.0,560410,0.10009182736455458
77,639,2015-11-09,SZA-2015,44.0,44.0,43.13,44.0,44.0,5353.0,230876.63,-0.08180300500834725
78,636,2015-11-10,SZA-2015,45.0,45.0,39.6,44.0,44.0,5003.0,198128.6,0.0
79,633,2015-11-11,SZA-2015,39.6,44.0,39.6,44.0,44.0,8012.0,317279.6,0.0
80,630,2015-11-12,SZA-2015,39.6,44.0,39.6,44.0,44.0,8813.0,349003.6,0.0
81,627,2015-11-13,SZA-2015,39.6,44.0,39.6,44.0,44.0,10803.0,427812,0.0
82,617,2015-11-16,SZA-2015,39.6,45.0,39.6,45.0,45.0,11503.0,455529.6,0.022727272727272707
83,614,2015-11-17,SZA-2015,40.5,45.5,40.5,45.5,45.5,9691.0,394738.5,0.011111111111111072
84,678,2015-11-18,SZA-2015,40.95,50.05,40.95,46.0,46.0,9208.0,415142.05,0.01098901098901095
85,675,2015-11-19,SZA-2015,45.0,45.0,45.0,45.0,45.0,5002.0,225090,-0.021739130434782594
86,672,2015-11-20,SZA-2015,40.51,45.5,40.5,45.5,45.5,6201.0,251157.5,0.011111111111111072
87,669,2015-11-23,SZA-2015,45.5,45.5,40.95,45.5,45.5,6203.0,280191.95,0.0
88,666,2015-11-24,SZA-2015,45.5,,,45.5,45.5,0.0,0,0.0
89,656,2015-11-25,SZA-2015,45.2,45.2,45.2,45.2,45.2,2.0,90.4,-0.00659340659340657
90,653,2015-11-26,SZA-2015,44.8,44.8,40.68,44.8,44.8,4.0,170.96,-0.008849557522124019
91,662,2015-11-27,SZA-2015,45.0,45.0,45.0,45.0,45.0,1.0,45,0.0044642857142858094
92,659,2015-11-30,SZA-2015,40.5,47.0,40.5,47.0,47.0,5011.0,202997,0.04444444444444451
93,651,2015-12-01,SZA-2015,45.0,45.0,42.3,45.0,45.0,11003.0,478935,-0.04255319148936165
94,648,2015-12-02,SZA-2015,45.0,48.0,40.5,44.3,44.3,5802.0,240989.3,-0.015555555555555656
95,645,2015-12-03,SZA-2015,40.0,44.3,39.87,44.3,44.3,6202.0,247838.6,0.0
96,642,2015-12-04,SZA-2015,39.87,45.5,39.87,45.5,45.5,5036.0,200819.1,0.02708803611738153
97,699,2015-12-07,SZA-2015,40.95,45.0,40.95,45.0,45.0,2303.0,94320,-0.01098901098901095
98,696,2015-12-08,SZA-2015,40.5,42.0,40.5,42.0,42.0,12.0,489,-0.06666666666666665
99,693,2015-12-09,SZA-2015,46.2,46.2,37.8,42.3,42.3,13605.0,545425.2,0.0071428571428571175
100,690,2015-12-10,SZA-2015,38.25,42.0,38.07,38.07,38.07,12776.0,519431.64,-0.09999999999999998
101,687,2015-12-11,SZA-2015,34.26,41.88,34.26,41.88,41.88,7003.0,239938.02,0.10007880220646181
102,684,2015-12-14,SZA-2015,43.0,43.0,37.69,42.0,42.0,7022.0,301837.8,0.002865329512893977
103,681,2015-12-15,SZA-2015,37.8,43.0,37.8,43.0,43.0,3003.0,113529,0.023809523809523725
104,718,2015-12-16,SZA-2015,38.7,42.0,38.7,38.7,38.7,2783.0,107712,-0.09999999999999998
105,715,2015-12-17,SZA-2015,34.83,42.5,34.83,42.5,42.5,1003.0,34957.5,0.09819121447028412
106,712,2015-12-18,SZA-2015,38.25,43.6,38.25,43.6,43.6,7001.0,267793.6,0.025882352941176467
107,709,2015-12-21,SZA-2015,39.24,42.0,39.24,42.0,42.0,14246.0,559015.8,-0.03669724770642202
108,706,2015-12-22,SZA-2015,37.8,46.2,37.8,42.0,42.0,17002.0,672084,0.0
109,703,2015-12-23,SZA-2015,46.2,46.2,37.8,43.0,43.0,4201.0,171151,0.023809523809523725
110,700,2015-12-24,SZA-2015,43.02,43.5,38.7,43.5,43.5,10324.0,399642.96,0.011627906976744207
111,737,2015-12-25,SZA-2015,39.15,44.5,39.15,44.5,44.5,12302.0,481634,0.02298850574712641
112,734,2015-12-28,SZA-2015,48.95,48.95,40.05,44.3,44.3,6852.0,284216.45,-0.004494382022471988
113,731,2015-12-29,SZA-2015,39.87,44.5,39.87,44.5,44.5,5103.0,203461.24,0.004514672686230403
114,728,2015-12-30,SZA-2015,40.05,40.05,40.05,40.05,40.05,10102.0,404585.1,-0.10000000000000009
115,725,2015-12-31,SZA-2015,36.05,44.06,36.05,44.06,44.06,2746.0,99009.32,0.10012484394506882
116,722,2016-01-04,SZA-2015,46.0,46.0,45.0,45.0,45.0,1502.0,69090,0.02133454380390365
117,797,2016-01-05,SZA-2015,40.5,45.0,40.5,45.0,45.0,3.0,126,0.0
118,766,2016-01-06,SZA-2015,40.5,45.0,40.5,45.0,45.0,1202.0,48690,0.0
119,763,2016-01-07,SZA-2015,45.0,45.0,45.0,45.0,45.0,1.0,45,0.0
120,760,2016-01-08,SZA-2015,49.5,49.5,40.5,45.0,45.0,4.0,175.5,0.0
121,757,2016-01-11,SZA-2015,44.9,44.9,44.9,44.9,44.9,2.0,89.8,-0.0022222222222222365
122,744,2016-01-12,SZA-2015,49.0,49.0,40.41,44.9,44.9,5984.0,241839.6,0.0
123,741,2016-01-13,SZA-2015,45.0,45.0,45.0,45.0,45.0,2.0,90,0.00222717149220486
124,801,2016-01-14,SZA-2015,44.9,44.9,44.9,44.9,44.9,3.0,134.7,-0.0022222222222222365
125,798,2016-01-15,SZA-2015,44.9,44.9,44.9,44.9,44.9,2.0,89.8,0.0
126,775,2016-01-18,SZA-2015,44.9,44.9,44.9,44.9,44.9,2.0,89.8,0.0
127,772,2016-01-19,SZA-2015,45.0,45.0,45.0,45.0,45.0,2.0,90,0.00222717149220486
128,769,2016-01-20,SZA-2015,40.5,44.9,40.5,44.9,44.9,1890.0,76553.8,-0.0022222222222222365
129,749,2016-01-21,SZA-2015,44.9,,,44.9,44.9,0.0,0,0.0
130,746,2016-01-22,SZA-2015,40.41,44.9,40.41,44.9,44.9,1916.0,77434.64,0.0
131,830,2016-01-25,SZA-2015,40.41,44.9,40.41,44.9,44.9,802.0,32417.8,0.0
132,827,2016-01-26,SZA-2015,40.41,40.41,40.41,40.41,40.41,41990.0,1600415.9,-0.10000000000000009
133,792,2016-01-27,SZA-2015,36.37,42.0,36.37,42.0,42.0,15004.0,483818,0.039346696362286604
134,789,2016-01-28,SZA-2015,46.2,46.2,46.2,46.2,46.2,1987.0,91799.4,0.10000000000000009
135,755,2016-01-29,SZA-2015,45.0,45.0,45.0,45.0,45.0,1.0,45,-0.025974025974025983
136,752,2016-02-01,SZA-2015,45.0,,,45.0,45.0,0.0,0,0.0
137,835,2016-02-02,SZA-2015,40.5,48.0,40.5,48.0,48.0,1003.0,40659,0.06666666666666665
138,814,2016-02-03,SZA-2015,48.0,48.0,48.0,48.0,48.0,1000.0,48000,0.0
139,811,2016-02-04,SZA-2015,48.0,,,48.0,48.0,0.0,0,0.0
140,808,2016-02-05,SZA-2015,48.0,,,48.0,48.0,0.0,0,0.0
141,805,2016-02-15,SZA-2015,48.0,,,48.0,48.0,0.0,0,0.0
142,782,2016-02-16,SZA-2015,43.2,43.2,43.2,43.2,43.2,1100.0,47520,-0.09999999999999998
143,779,2016-02-17,SZA-2015,47.52,47.52,47.52,47.52,47.52,1106.0,52557.12,0.10000000000000009
144,852,2016-02-18,SZA-2015,42.77,48.9,42.77,48.9,48.9,1083.0,46332.17,0.029040404040403978
145,849,2016-02-19,SZA-2015,50.0,50.0,50.0,50.0,50.0,1080.0,5400,0.02249488752556239
146,826,2016-02-22,SZA-2015,50.0,,,50.0,50.0,0.0,0,0.0
147,823,2016-02-23,SZA-2015,50.0,,,50.0,50.0,0.0,0,0.0
148,820,2016-02-24,SZA-2015,50.0,,,50.0,50.0,0.0,0,0.0
149,786,2016-02-25,SZA-2015,50.0,,,50.0,50.0,0.0,0,0.0
150,783,2016-02-26,SZA-2015,45.0,45.0,45.0,45.0,45.0,1.0,45,-0.09999999999999998
151,857,2016-02-29,SZA-2015,45.0,,,45.0,45.0,0.0,0,0.0
152,854,2016-03-01,SZA-2015,45.0,,,45.0,45.0,0.0,0,0.0
153,844,2016-03-02,SZA-2015,45.0,,,45.0,45.0,0.0,0,0.0
154,841,2016-03-03,SZA-2015,44.5,44.5,40.5,44.0,44.0,211.0,8584.5,-0.022222222222222254
155,838,2016-03-04,SZA-2015,39.6,44.0,39.6,44.0,44.0,2827.0,111953.6,0.0
156,817,2016-03-07,SZA-2015,39.6,43.0,39.6,43.0,43.0,211.0,8359,-0.022727272727272707
157,879,2016-03-08,SZA-2015,38.7,43.0,38.7,43.0,43.0,205.0,8802.1,0.0
158,876,2016-03-09,SZA-2015,38.7,47.3,38.7,44.0,44.0,17402.0,558228,0.023255813953488413
159,873,2016-03-10,SZA-2015,44.0,,,44.0,44.0,0.0,0,0.0
160,870,2016-03-11,SZA-2015,45.0,45.0,45.0,45.0,45.0,200.0,9000,0.022727272727272707
161,867,2016-03-14,SZA-2015,45.0,,,45.0,45.0,0.0,0,0.0
162,864,2016-03-15,SZA-2015,45.0,,,45.0,45.0,0.0,0,0.0
163,861,2016-03-16,SZA-2015,42.0,42.0,40.5,40.5,40.5,200.0,8397,-0.09999999999999998
164,898,2016-03-17,SZA-2015,44.0,44.55,44.0,44.0,44.0,3.0,132.55,0.08641975308641969
165,895,2016-03-18,SZA-2015,45.1,45.1,45.1,45.1,45.1,55.0,2480.5,0.025000000000000133
166,892,2016-03-21,SZA-2015,45.1,,,45.1,45.1,4000000.0,100000000,0.0
167,889,2016-03-22,SZA-2015,43.0,43.0,43.0,43.0,43.0,2.0,86,-0.04656319290465638
168,886,2016-03-23,SZA-2015,40.0,40.0,40.0,40.0,40.0,1.0,40,-0.06976744186046513
169,883,2016-03-24,SZA-2015,44.0,44.0,44.0,44.0,44.0,10062.0,303728,0.10000000000000009
170,880,2016-03-25,SZA-2015,45.0,45.0,45.0,45.0,45.0,45.0,2025,0.022727272727272707
171,1021,2016-03-28,SZA-2015,45.0,45.0,45.0,45.0,45.0,13500.0,459000,0.0
172,1001,2016-03-29,SZA-2015,45.0,,,45.0,45.0,0.0,0,0.0
173,998,2016-03-30,SZA-2015,49.5,49.5,40.5,40.5,40.5,10004.0,360171,-0.09999999999999998
174,958,2016-03-31,SZA-2015,40.5,40.5,40.0,40.0,40.0,5002.0,202580,-0.012345679012345734
175,955,2016-04-01,SZA-2015,36.45,44.0,36.45,44.0,44.0,2045.0,74880,0.10000000000000009
176,921,2016-04-05,SZA-2015,40.5,40.5,40.5,40.5,40.5,2.0,81,-0.07954545454545459
177,977,2016-04-06,SZA-2015,40.5,44.55,40.5,44.55,44.55,775.0,31407.75,0.09999999999999987
178,940,2016-04-07,SZA-2015,45.0,45.0,45.0,45.0,45.0,7.0,315,0.010101010101010166
179,937,2016-04-08,SZA-2015,40.5,40.5,40.5,40.5,40.5,300.0,12150,-0.09999999999999998
180,910,2016-04-11,SZA-2015,44.5,44.5,44.5,44.5,44.5,1.0,44.5,0.09876543209876543
181,907,2016-04-12,SZA-2015,44.0,46.5,44.0,44.0,44.0,7.0,320.5,-0.011235955056179803
182,904,2016-04-13,SZA-2015,46.0,46.0,44.0,44.0,44.0,4.0,180,0.0
183,901,2016-04-14,SZA-2015,39.64,48.0,39.64,40.0,40.0,6505.0,257892,-0.09090909090909094
184,994,2016-04-15,SZA-2015,44.0,44.0,40.0,40.0,40.0,3.0,128,0.0
185,991,2016-04-18,SZA-2015,36.0,44.0,36.0,44.0,44.0,1119.0,40436,0.10000000000000009
186,988,2016-04-19,SZA-2015,39.6,48.4,39.6,44.0,44.0,3909.0,154871.2,0.0
187,953,2016-04-20,SZA-2015,44.0,,,44.0,44.0,0.0,0,0.0
188,950,2016-04-21,SZA-2015,48.4,48.4,48.4,48.4,48.4,5.0,242,0.09999999999999987
189,947,2016-04-22,SZA-2015,44.99,53.24,44.0,44.0,44.0,2197.0,98850.29,-0.09090909090909083
190,916,2016-04-25,SZA-2015,48.4,48.4,48.4,48.4,48.4,4.0,193.6,0.09999999999999987
191,1012,2016-04-26,SZA-2015,48.4,,,48.4,48.4,0.0,0,0.0
192,974,2016-04-27,SZA-2015,43.56,43.56,43.56,43.56,43.56,300.0,13068,-0.09999999999999998
193,971,2016-04-28,SZA-2015,45.0,47.92,41.58,47.92,47.92,15654.0,555378.68,0.10009182736455458
194,968,2016-04-29,SZA-2015,45.0,45.0,45.0,45.0,45.0,2.0,90,-0.06093489148580966
195,933,2016-05-03,SZA-2015,49.5,49.5,49.5,49.5,49.5,10.0,495,0.10000000000000009
196,930,2016-05-04,SZA-2015,49.5,,,49.5,49.5,0.0,0,0.0
197,1010,2016-05-05,SZA-2015,49.5,,,49.5,49.5,0.0,0,0.0
198,1007,2016-05-06,SZA-2015,49.5,,,49.5,49.5,0.0,0,0.0
199,1004,2016-05-09,SZA-2015,49.5,,,49.5,49.5,0.0,0,0.0
200,964,2016-05-10,SZA-2015,49.5,,,49.5,49.5,0.0,0,0.0
201,961,2016-05-11,SZA-2015,44.55,44.55,44.55,44.55,44.55,350.0,15592.5,-0.10000000000000009
202,927,2016-05-12,SZA-2015,49.01,49.01,49.01,49.01,49.01,3850.0,188688.5,0.10011223344556686
203,924,2016-05-13,SZA-2015,44.11,44.11,44.11,44.11,44.11,1.0,44.11,-0.09997959600081618
204,1019,2016-05-16,SZA-2015,44.11,,,44.11,44.11,0.0,0,0.0
205,983,2016-05-17,SZA-2015,39.7,48.52,39.7,48.52,48.52,11264.0,359044.84,0.09997732940376336
206,980,2016-05-18,SZA-2015,43.67,43.67,43.67,43.67,43.67,10003.0,340131.01,-0.09995877988458368
207,946,2016-05-19,SZA-2015,39.3,39.3,39.3,39.3,39.3,10002.0,308878.6,-0.10006869704602717
208,943,2016-05-20,SZA-2015,35.37,41.0,35.37,41.0,41.0,20004.0,560147.11,0.04325699745547085
209,914,2016-05-23,SZA-2015,36.9,40.0,36.9,40.0,40.0,2001.0,73840,-0.024390243902439046
210,911,2016-05-24,SZA-2015,36.0,41.0,36.0,41.0,41.0,1501.0,54041,0.02499999999999991
211,1037,2016-05-25,SZA-2015,36.9,40.0,36.9,40.0,40.0,101.0,3730,-0.024390243902439046
212,1034,2016-05-26,SZA-2015,36.0,44.0,36.0,42.0,42.0,16753.0,626714,0.050000000000000044
213,1031,2016-05-27,SZA-2015,37.8,42.0,37.8,42.0,42.0,6001.0,226842,0.0
214,1028,2016-05-30,SZA-2015,44.0,44.0,37.8,38.0,38.0,5284.0,213995.2,-0.09523809523809523
215,1025,2016-05-31,SZA-2015,38.19,41.8,34.2,41.8,41.8,13430.0,498815.66,0.09999999999999987
216,1017,2016-06-01,SZA-2015,41.0,42.0,37.62,42.0,42.0,21002.0,626279.62,0.004784688995215447
217,1059,2016-06-02,SZA-2015,37.8,42.0,37.8,42.0,42.0,20062.0,590347.8,0.0
218,1056,2016-06-03,SZA-2015,37.8,43.0,37.8,37.8,37.8,14508.0,464407.6,-0.10000000000000009
219,1053,2016-06-06,SZA-2015,38.0,41.58,38.0,41.58,41.58,22511.0,624621.58,0.10000000000000009
220,1050,2016-06-07,SZA-2015,38.0,38.0,37.42,37.42,37.42,55991.0,2127524.4,-0.10004810004809994
221,1047,2016-06-08,SZA-2015,36.0,41.16,33.68,41.16,41.16,3605701.0,89297230.84,0.099946552645644
222,1044,2016-06-13,SZA-2015,38.0,42.0,37.04,40.0,40.0,6389.0,244329.92,-0.02818270165208936
223,1041,2016-06-14,SZA-2015,36.0,44.0,36.0,40.0,40.0,10300.0,395562,0.0
224,1165,2016-06-15,SZA-2015,36.0,44.0,36.0,40.0,40.0,3.0,120,0.0
225,1162,2016-06-16,SZA-2015,36.0,44.0,36.0,40.0,40.0,7727.0,296324,0.0
226,1159,2016-06-17,SZA-2015,36.0,44.0,36.0,40.0,40.0,9409.0,339124.50,0.0
227,1110,2016-06-20,SZA-2015,36.0,44.0,36.0,40.0,40.0,6962.0,250644,0.0
228,1107,2016-06-21,SZA-2015,36.0,42.0,36.0,42.0,42.0,71425.0,2087574,0.050000000000000044
229,1071,2016-06-22,SZA-2015,37.8,46.0,37.8,42.0,42.0,630.0,26975.20,0.0
230,1068,2016-06-23,SZA-2015,37.8,40.0,37.8,40.0,40.0,28371.0,863051.6,-0.04761904761904767
231,1104,2016-06-24,SZA-2015,36.0,44.0,36.0,40.0,40.0,101005.0,3051181,0.0
232,1101,2016-06-25,SZA-2015,36.13,41.0,36.0,40.0,40.0,17623.0,647203.75,0.0
233,1098,2016-06-26,SZA-2015,36.0,40.0,36.0,40.0,40.0,58062.0,1626236,0.0
234,1095,2016-06-27,SZA-2015,44.0,44.0,36.0,40.0,40.0,109364.0,3620318,0.0
235,1065,2016-06-28,SZA-2015,36.0,44.0,36.0,40.0,40.0,29475.0,1079053.52,0.0
236,1062,2016-06-29,SZA-2015,36.0,41.0,36.0,41.0,41.0,30827.0,975243,0.02499999999999991
237,1171,2016-06-30,SZA-2015,45.1,45.1,45.1,45.1,45.1,12002.0,344490.2,0.10000000000000009
238,1133,2016-07-01,SZA-2015,40.59,40.59,40.59,40.59,40.59,2489.0,101028.51,-0.09999999999999998
239,1130,2016-07-04,SZA-2015,40.59,,,40.59,40.59,0.0,0,0.0
240,1127,2016-07-05,SZA-2015,36.53,42.0,36.53,42.0,42.0,2750.0,104560,0.0347376201034737
241,1124,2016-07-06,SZA-2015,37.8,37.8,37.8,37.8,37.8,4.0,151.2,-0.10000000000000009
242,1082,2016-07-07,SZA-2015,34.02,38.0,34.02,38.0,38.0,51202.0,1368668.04,0.005291005291005346
243,1079,2016-07-08,SZA-2015,41.8,41.8,34.2,34.2,34.2,33000.0,909720,-0.09999999999999998
244,1175,2016-07-11,SZA-2015,37.62,37.62,37.62,37.62,37.62,1800.0,67716,0.09999999999999987
245,1172,2016-07-12,SZA-2015,34.57,41.38,34.57,41.38,41.38,324.0,11214.3,0.09994683678894223
246,1141,2016-07-13,SZA-2015,41.38,,,41.38,41.38,0.0,0,0.0
247,1138,2016-07-14,SZA-2015,37.24,37.24,37.24,37.24,37.24,1500.0,55860,-0.10004833252779122
248,1135,2016-07-15,SZA-2015,40.96,40.96,33.52,38.0,38.0,3301.0,121814,0.020408163265306145
249,1088,2016-07-18,SZA-2015,38.0,,,38.0,38.0,0.0,0,0.0
250,1085,2016-07-19,SZA-2015,34.2,34.2,34.2,34.2,34.2,1800.0,61560,-0.09999999999999998
251,1177,2016-07-20,SZA-2015,34.2,,,34.2,34.2,0.0,0,0.0
252,1153,2016-07-21,SZA-2015,30.8,30.8,30.8,30.8,30.8,10000.0,308000,-0.09941520467836262
253,1149,2016-07-22,SZA-2015,30.8,,,30.8,30.8,0.0,0,0.0
254,1145,2016-07-25,SZA-2015,30.8,,,30.8,30.8,0.0,0,0.0
255,1092,2016-07-26,SZA-2015,27.72,27.72,27.72,27.72,27.72,10.0,277.2,-0.10000000000000009
256,1167,2016-07-27,SZA-2015,24.95,30.49,24.95,30.49,30.49,1001.0,24980.49,0.09992784992784998
257,1120,2016-07-28,SZA-2015,30.49,,,30.49,30.49,0.0,0,0.0
258,1116,2016-07-29,SZA-2015,30.49,,,30.49,30.49,0.0,0,0.0
259,1077,2016-08-01,SZA-2015,30.49,,,30.49,30.49,0.0,0,0.0
260,1073,2016-08-02,SZA-2015,30.49,,,30.49,30.49,0.0,0,0.0
261,1197,2016-08-03,SZA-2015,33.54,33.54,33.54,33.54,33.54,12002.0,258067.08,0.10003279763856998
262,1193,2016-08-04,SZA-2015,30.19,36.89,30.19,36.89,36.89,40589.0,956995.31,0.09988073941562314
263,1189,2016-08-05,SZA-2015,35.0,35.0,35.0,35.0,35.0,6000.0,210000,-0.05123339658444026
264,1185,2016-08-08,SZA-2015,38.5,38.5,31.5,31.5,31.5,2094.0,70077,-0.09999999999999998
265,1181,2016-08-09,SZA-2015,28.35,28.35,28.35,28.35,28.35,1400.0,39690,-0.09999999999999998
