,index,Date,Trading Index,Open Price,Highest Price,Lowest Price,Settlement Price (yuan/ton),Close Price,Settlement Volume (ton),Turnover (yuan),Return
117,652,2015-12-01,SZA-2014,42.12,47.0,42.12,45.2,45.2,70898.0,2990621.92,-0.03418803418803407
118,649,2015-12-02,SZA-2014,40.68,45.5,40.68,45.5,45.5,70999.0,2888253.78,0.006637168141592875
119,646,2015-12-03,SZA-2014,40.95,44.5,40.95,44.5,44.5,78914.0,3232581.85,-0.02197802197802201
120,643,2015-12-04,SZA-2014,40.05,44.5,40.05,44.5,44.5,48810.0,2000388.52,0.0
121,640,2015-12-07,SZA-2014,42.0,44.3,40.05,44.3,44.3,25819.0,1053587.01,-0.004494382022471988
122,697,2015-12-08,SZA-2014,41.0,47.0,39.87,43.0,43.0,23203.0,967891,-0.02934537246049651
123,694,2015-12-09,SZA-2014,47.0,47.0,43.5,43.5,43.5,7001.0,329043.5,0.011627906976744207
124,691,2015-12-10,SZA-2014,39.15,39.15,39.15,39.15,39.15,18013.0,705208.95,-0.09999999999999998
125,688,2015-12-11,SZA-2014,43.0,43.07,43.0,43.07,43.07,8003.0,344129.21,0.10012771392081743
126,685,2015-12-14,SZA-2014,38.76,44.0,38.76,44.0,44.0,10001.0,387644,0.021592755978639522
127,682,2015-12-15,SZA-2014,39.6,44.2,39.6,44.2,44.2,9003.0,356532.6,0.00454545454545463
128,719,2015-12-16,SZA-2014,39.78,44.0,39.78,44.0,44.0,19154.0,761950.34,-0.004524886877828149
129,716,2015-12-17,SZA-2014,39.6,44.0,39.6,44.0,44.0,8531.0,337832,0.0
130,713,2015-12-18,SZA-2014,39.6,44.8,39.6,44.8,44.8,19383.0,767582.4,0.018181818181818077
131,710,2015-12-21,SZA-2014,40.32,44.5,40.32,44.5,44.5,13523.0,546485.39,-0.006696428571428492
132,707,2015-12-22,SZA-2014,40.05,44.3,40.05,44.3,44.3,8502.0,340513.6,-0.004494382022471988
133,704,2015-12-23,SZA-2014,39.87,42.5,39.87,42.5,42.5,10004.0,398867.37,-0.040632054176072185
134,701,2015-12-24,SZA-2014,38.25,44.0,38.25,44.0,44.0,5001.0,191294,0.03529411764705892
135,738,2015-12-25,SZA-2014,40.95,44.0,39.6,44.0,44.0,63501.0,2062601.55,0.0
136,735,2015-12-28,SZA-2014,40.0,48.4,39.6,42.31,42.31,172752.0,6446550.71,-0.03840909090909084
137,732,2015-12-29,SZA-2014,38.08,44.4,38.08,44.4,44.4,29501.0,1203824.4,0.04939730560151245
138,729,2015-12-30,SZA-2014,39.96,44.6,39.96,44.6,44.6,4002.0,159929.2,0.0045045045045044585
139,726,2015-12-31,SZA-2014,40.14,49.06,40.14,49.06,49.06,5507.0,221104.46,0.10000000000000009
140,723,2016-01-04,SZA-2014,46.0,46.0,44.15,44.15,44.15,5002.0,230088.3,-0.10008153281695886
141,720,2016-01-05,SZA-2014,39.74,45.0,39.74,39.74,39.74,1554.0,61766.48,-0.09988674971687417
142,795,2016-01-06,SZA-2014,35.77,43.71,35.77,43.71,43.71,13504.0,406059.84,0.09989934574735782
143,764,2016-01-07,SZA-2014,45.2,45.2,44.8,44.8,44.8,1502.0,67889.6,0.02493708533516359
144,761,2016-01-08,SZA-2014,40.32,44.8,40.32,44.8,44.8,5.0,210.56,0.0
145,758,2016-01-11,SZA-2014,44.8,,,44.8,44.8,0.0,0,0.0
146,745,2016-01-12,SZA-2014,45.0,45.0,45.0,45.0,45.0,2.0,90,0.0044642857142858094
147,742,2016-01-13,SZA-2014,45.0,,,45.0,45.0,0.0,0,0.0
148,802,2016-01-14,SZA-2014,44.5,44.5,44.5,44.5,44.5,2.0,89,-0.011111111111111072
149,799,2016-01-15,SZA-2014,44.4,44.4,44.4,44.4,44.4,2.0,88.8,-0.0022471910112359383
150,776,2016-01-18,SZA-2014,45.0,45.0,45.0,45.0,45.0,1.0,45,0.013513513513513598
151,773,2016-01-19,SZA-2014,44.5,44.5,44.5,44.5,44.5,2.0,89,-0.011111111111111072
152,770,2016-01-20,SZA-2014,44.4,44.4,44.4,44.4,44.4,2.0,88.8,-0.0022471910112359383
153,767,2016-01-21,SZA-2014,44.5,44.5,44.5,44.5,44.5,1.0,44.5,0.0022522522522523403
154,747,2016-01-22,SZA-2014,44.5,44.5,44.5,44.5,44.5,2.0,89,0.0
155,831,2016-01-25,SZA-2014,44.5,44.5,44.5,44.5,44.5,2.0,89,0.0
156,828,2016-01-26,SZA-2014,40.05,40.05,40.05,40.05,40.05,300.0,12015,-0.10000000000000009
157,793,2016-01-27,SZA-2014,44.06,44.06,41.0,41.0,41.0,4.0,170.12,0.02372034956304625
158,790,2016-01-28,SZA-2014,36.9,43.0,36.9,43.0,43.0,1001.0,36943.00,0.04878048780487809
159,787,2016-01-29,SZA-2014,38.7,47.3,38.7,44.0,44.0,1003.0,38835.3,0.023255813953488413
160,753,2016-02-01,SZA-2014,48.4,48.4,48.4,48.4,48.4,1000.0,48400,0.09999999999999987
161,750,2016-02-02,SZA-2014,48.4,,,48.4,48.4,0.0,0,0.0
162,833,2016-02-03,SZA-2014,48.4,,,48.4,48.4,0.0,0,0.0
163,812,2016-02-04,SZA-2014,48.4,,,48.4,48.4,0.0,0,0.0
164,809,2016-02-05,SZA-2014,48.4,,,48.4,48.4,0.0,0,0.0
165,806,2016-02-15,SZA-2014,48.4,,,48.4,48.4,0.0,0,0.0
166,803,2016-02-16,SZA-2014,48.4,,,48.4,48.4,0.0,0,0.0
167,780,2016-02-17,SZA-2014,48.4,,,48.4,48.4,0.0,0,0.0
168,853,2016-02-18,SZA-2014,48.4,,,48.4,48.4,0.0,0,0.0
169,850,2016-02-19,SZA-2014,44.9,44.9,44.9,44.9,44.9,2.0,89.8,-0.0723140495867769
170,847,2016-02-22,SZA-2014,40.41,40.41,40.41,40.41,40.41,956.0,38631.96,-0.10000000000000009
171,824,2016-02-23,SZA-2014,36.37,44.45,36.37,44.45,44.45,1002.0,36862.9,0.09997525365008686
172,821,2016-02-24,SZA-2014,40.01,46.5,40.01,46.5,46.5,872.0,34901.7,0.046119235095613
173,818,2016-02-25,SZA-2014,46.5,46.5,46.5,46.5,46.5,928.0,43152,0.0
174,784,2016-02-26,SZA-2014,41.85,49.0,41.85,44.0,44.0,701.0,29346.15,-0.053763440860215006
175,858,2016-02-29,SZA-2014,44.5,44.5,44.5,44.5,44.5,650.0,28925,0.011363636363636465
176,855,2016-03-01,SZA-2014,40.05,44.5,40.05,44.5,44.5,2202.0,88199,0.0
177,845,2016-03-02,SZA-2014,44.5,44.5,40.05,44.5,44.5,201.0,8277,0.0
178,842,2016-03-03,SZA-2014,45.0,45.0,43.5,43.5,43.5,152.0,6837,-0.022471910112359605
179,839,2016-03-04,SZA-2014,39.15,39.5,39.15,39.5,39.5,252.0,9866.5,-0.09195402298850575
180,836,2016-03-07,SZA-2014,43.45,43.45,39.5,39.5,39.5,3.0,122.45,0.0
181,815,2016-03-08,SZA-2014,39.5,39.5,39.5,39.5,39.5,3.0,118.5,0.0
182,877,2016-03-09,SZA-2014,43.0,43.45,43.0,43.0,43.0,30003.0,840129.45,0.08860759493670889
183,874,2016-03-10,SZA-2014,43.0,,,43.0,43.0,0.0,0,0.0
184,868,2016-03-14,SZA-2014,43.0,,,43.0,43.0,0.0,0,0.0
185,865,2016-03-15,SZA-2014,40.0,44.0,40.0,44.0,44.0,3.0,124,0.023255813953488413
186,862,2016-03-16,SZA-2014,40.0,40.0,39.6,39.6,39.6,3.0,119.2,-0.09999999999999998
187,899,2016-03-17,SZA-2014,35.64,43.56,35.64,43.56,43.56,95159.0,2703829.12,0.10000000000000009
188,896,2016-03-18,SZA-2014,45.8,45.8,45.8,45.8,45.8,50.0,2290,0.051423324150596805
189,893,2016-03-21,SZA-2014,45.8,,,45.8,45.8,0.0,0,0.0
190,890,2016-03-22,SZA-2014,42.0,46.0,42.0,43.0,43.0,104.0,4777,-0.06113537117903922
191,887,2016-03-23,SZA-2014,43.0,,,43.0,43.0,0.0,0,0.0
192,884,2016-03-24,SZA-2014,47.3,47.3,43.0,43.0,43.0,157.0,7421.8,0.0
193,881,2016-03-25,SZA-2014,42.57,47.5,42.57,42.57,42.57,100.0,4740.14,-0.010000000000000009
194,1022,2016-03-28,SZA-2014,42.5,42.5,42.5,42.5,42.5,1.0,42.5,-0.0016443504815597532
195,1002,2016-03-29,SZA-2014,41.0,41.0,41.0,41.0,41.0,850.0,34850,-0.03529411764705881
196,999,2016-03-30,SZA-2014,36.9,45.1,36.9,45.1,45.1,5650.0,211804.2,0.10000000000000009
197,996,2016-03-31,SZA-2014,45.1,,,45.1,45.1,0.0,0,0.0
198,956,2016-04-01,SZA-2014,49.61,49.61,49.61,49.61,49.61,1.0,49.61,0.09999999999999987
199,922,2016-04-05,SZA-2014,44.65,44.65,44.65,44.65,44.65,2.0,89.3,-0.09997984277363436
200,919,2016-04-06,SZA-2014,49.12,49.12,49.12,49.12,49.12,2.0,98.24,0.10011198208286665
201,941,2016-04-07,SZA-2014,45.0,48.0,45.0,48.0,48.0,3.0,141,-0.02280130293159599
202,938,2016-04-08,SZA-2014,43.2,49.0,43.2,43.2,43.2,4.0,178.6,-0.09999999999999998
203,935,2016-04-11,SZA-2014,43.0,43.0,43.0,43.0,43.0,2.0,86,-0.00462962962962965
204,908,2016-04-12,SZA-2014,47.3,47.3,47.3,47.3,47.3,1.0,47.3,0.09999999999999987
205,905,2016-04-13,SZA-2014,50.0,50.0,43.0,43.0,43.0,4.0,186,-0.09090909090909083
206,902,2016-04-14,SZA-2014,47.0,47.0,47.0,47.0,47.0,10002.0,335194,0.09302325581395343
207,995,2016-04-15,SZA-2014,42.3,51.0,42.3,51.0,51.0,3.0,144.3,0.0851063829787233
208,992,2016-04-18,SZA-2014,51.0,51.0,45.9,45.9,45.9,2.0,96.9,-0.09999999999999998
209,989,2016-04-19,SZA-2014,43.5,50.49,43.5,50.49,50.49,3.0,144.48,0.10000000000000009
210,986,2016-04-20,SZA-2014,45.44,45.44,45.44,45.44,45.44,1.0,45.44,-0.10001980590215898
211,951,2016-04-21,SZA-2014,49.98,49.98,40.9,40.9,40.9,5.0,231.74,-0.09991197183098588
212,948,2016-04-22,SZA-2014,44.99,44.99,42.0,44.99,44.99,4.0,176.97,0.10000000000000009
213,917,2016-04-25,SZA-2014,40.49,49.49,40.49,40.49,40.49,5.0,229.45,-0.10002222716159148
214,1013,2016-04-26,SZA-2014,36.81,42.0,36.44,42.0,42.0,13996.0,444912.95,0.03729315880464301
215,975,2016-04-27,SZA-2014,37.8,37.8,37.8,37.8,37.8,2000.0,75600,-0.10000000000000009
216,972,2016-04-28,SZA-2014,34.02,41.58,34.02,41.58,41.58,16977.0,529070,0.10000000000000009
217,969,2016-04-29,SZA-2014,41.58,,,41.58,41.58,10100.0,294011,0.0
218,934,2016-05-03,SZA-2014,37.42,45.74,37.42,41.0,41.0,2209.0,82730.92,-0.013949013949013933
219,931,2016-05-04,SZA-2014,43.57,43.57,36.9,41.0,41.0,5501.0,223001,0.0
220,928,2016-05-05,SZA-2014,45.1,45.1,40.5,40.5,40.5,5.0,220.9,-0.012195121951219523
221,1008,2016-05-06,SZA-2014,40.5,,,40.5,40.5,0.0,0,0.0
222,1005,2016-05-09,SZA-2014,36.45,44.55,36.45,40.0,40.0,353.0,12886.6,-0.012345679012345734
223,965,2016-05-10,SZA-2014,36.0,40.0,36.0,40.0,40.0,3.0,112,0.0
224,962,2016-05-11,SZA-2014,44.0,44.0,36.0,44.0,44.0,9436.0,365740,0.10000000000000009
225,959,2016-05-12,SZA-2014,40.0,48.4,39.6,48.4,48.4,6656.0,263613.6,0.09999999999999987
226,925,2016-05-13,SZA-2014,53.24,53.24,43.56,43.56,43.56,1026.0,49648.72,-0.09999999999999998
227,1020,2016-05-16,SZA-2014,39.2,40.5,39.2,40.5,40.5,2257.0,88477,-0.07024793388429762
228,984,2016-05-17,SZA-2014,37.5,44.55,36.45,40.0,40.0,7106.0,259162.75,-0.012345679012345734
229,981,2016-05-18,SZA-2014,40.0,44.0,36.0,40.0,40.0,16014.0,626448,0.0
230,978,2016-05-19,SZA-2014,36.0,44.0,36.0,44.0,44.0,13012.0,406448,0.10000000000000009
231,944,2016-05-20,SZA-2014,48.4,48.4,40.0,40.0,40.0,1601.0,77480,-0.09090909090909094
232,915,2016-05-23,SZA-2014,36.0,44.0,36.0,44.0,44.0,4004.0,144172,0.10000000000000009
233,912,2016-05-24,SZA-2014,40.0,48.4,40.0,48.4,48.4,10338.0,443406.8,0.09999999999999987
234,1038,2016-05-25,SZA-2014,43.56,43.56,43.56,43.56,43.56,13001.0,440483.56,-0.09999999999999998
235,1035,2016-05-26,SZA-2014,45.0,45.0,40.0,40.0,40.0,4011.0,180490,-0.08172635445362719
236,1032,2016-05-27,SZA-2014,37.0,44.0,36.0,40.0,40.0,5184.0,188015,0.0
237,1029,2016-05-30,SZA-2014,36.0,38.88,36.0,38.88,38.88,1279.0,46046.88,-0.027999999999999914
238,1026,2016-05-31,SZA-2014,34.99,35.0,34.99,35.0,35.0,19693.0,611445.93,-0.09979423868312765
239,1018,2016-06-01,SZA-2014,36.23,38.5,31.5,38.5,38.5,825.0,27535.24,0.10000000000000009
240,1015,2016-06-02,SZA-2014,34.65,42.35,34.65,42.35,42.35,9231.0,324787.2,0.10000000000000009
241,1057,2016-06-03,SZA-2014,42.0,46.59,42.0,46.59,46.59,4157.0,174598.59,0.10011806375442744
242,1054,2016-06-06,SZA-2014,41.93,51.25,41.93,41.93,41.93,437.0,18360.69,-0.10002146383344068
243,1051,2016-06-07,SZA-2014,37.74,46.12,37.74,46.12,46.12,3002.0,113303.86,0.09992845218220836
244,1048,2016-06-08,SZA-2014,41.6,50.0,41.6,50.0,50.0,13863.0,485806,0.08412836079791863
245,1045,2016-06-13,SZA-2014,45.0,55.0,45.0,55.0,55.0,2079.0,93565,0.10000000000000009
246,1042,2016-06-14,SZA-2014,49.5,49.5,49.5,49.5,49.5,20001.0,770049.5,-0.09999999999999998
247,1166,2016-06-15,SZA-2014,44.55,54.45,44.55,54.45,54.45,26652.0,1069241,0.10000000000000009
248,1163,2016-06-16,SZA-2014,49.01,56.0,49.01,56.0,56.0,58211.0,2238398.71,0.028466483011937438
249,1160,2016-06-17,SZA-2014,50.4,50.4,50.4,50.4,50.4,25310.0,1120504,-0.09999999999999998
250,1111,2016-06-20,SZA-2014,45.36,55.44,45.36,45.36,45.36,36354.0,1282925.6,-0.09999999999999998
251,1108,2016-06-21,SZA-2014,40.82,49.9,40.82,40.82,40.82,9746.0,398433.90,-0.10008818342151671
252,1105,2016-06-22,SZA-2014,36.74,44.9,36.74,44.9,44.9,10773.0,397503.38,0.09995100440960303
253,1069,2016-06-23,SZA-2014,40.41,42.0,40.41,40.41,40.41,26799.0,987044.12,-0.10000000000000009
254,1157,2016-06-24,SZA-2014,36.37,44.45,36.37,44.45,44.45,14771.0,540367.31,0.09997525365008686
255,1102,2016-06-25,SZA-2014,41.0,44.0,41.0,44.0,44.0,1801.0,73844,-0.010123734533183382
