,index,Date,Trading Index,Open Price,Highest Price,Lowest Price,Settlement Price (yuan/ton),Close Price,Settlement Volume (ton),Turnover (yuan),Return
57,2417,2017-10-20,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
58,2375,2017-10-23,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
59,2370,2017-10-24,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
60,2342,2017-10-25,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
61,2467,2017-10-26,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
62,2462,2017-10-27,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
63,2447,2017-10-30,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
64,2442,2017-10-31,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
65,2477,2017-11-01,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
66,2472,2017-11-02,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
67,2456,2017-11-03,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
68,2451,2017-11-06,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
69,2634,2017-11-07,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
70,2599,2017-11-08,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
71,2594,2017-11-09,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
72,2529,2017-11-10,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
73,2553,2017-11-13,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
74,2509,2017-11-14,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
75,2504,2017-11-15,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
76,2499,2017-11-16,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
77,2537,2017-11-17,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
78,2532,2017-11-20,SZA-2017,28.01,,,28.01,28.01,0.0,0,0.0
79,2489,2017-11-21,SZA-2017,25.21,25.21,25.21,25.21,25.21,1.0,25.21,-0.09996429846483401
80,2482,2017-11-22,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
81,2615,2017-11-23,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
82,2571,2017-11-24,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
83,2566,2017-11-27,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
84,2517,2017-11-28,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
85,2621,2017-11-29,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
86,2581,2017-11-30,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
87,2576,2017-12-01,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
88,2521,2017-12-04,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
89,2629,2017-12-05,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
90,2624,2017-12-06,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
91,2586,2017-12-07,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
92,2525,2017-12-08,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
93,2611,2017-12-11,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
94,2606,2017-12-12,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
95,2559,2017-12-13,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
96,2513,2017-12-14,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
97,2602,2017-12-15,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
98,2546,2017-12-18,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
99,2541,2017-12-19,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
100,2495,2017-12-20,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
101,2702,2017-12-21,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
102,2697,2017-12-22,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
103,2687,2017-12-25,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
104,2676,2017-12-26,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
105,2681,2017-12-27,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
106,2672,2017-12-28,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
107,2667,2017-12-29,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
108,2658,2018-01-02,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
109,2661,2018-01-03,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
110,2652,2018-01-04,SZA-2017,25.21,,,25.21,25.21,17368.0,306545.2,0.0
111,2647,2018-01-05,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
112,2642,2018-01-08,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
113,2786,2018-01-09,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
114,2763,2018-01-10,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
115,2758,2018-01-11,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
116,2738,2018-01-15,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
117,2753,2018-01-16,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
118,2727,2018-01-17,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
119,2722,2018-01-18,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
120,2707,2018-01-19,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
121,2789,2018-01-22,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
122,2770,2018-01-23,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
123,2765,2018-01-24,SZA-2017,25.21,,,25.21,25.21,0.0,0,0.0
124,2743,2018-01-25,SZA-2017,22.69,22.69,22.69,22.69,22.69,200.0,4538,-0.09996033320111064
125,2797,2018-01-26,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
126,2792,2018-01-29,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
127,2750,2018-01-31,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
128,2733,2018-02-01,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
129,2716,2018-02-02,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
130,2711,2018-02-05,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
131,2694,2018-02-06,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
132,2837,2018-02-07,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
133,2832,2018-02-08,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
134,2827,2018-02-09,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
135,2809,2018-02-12,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
136,2823,2018-02-13,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
137,2818,2018-02-14,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
138,2813,2018-02-22,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
139,2802,2018-02-23,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
140,2912,2018-02-26,SZA-2017,22.69,,,22.69,22.69,0.0,0,0.0
141,2869,2018-02-27,SZA-2017,20.42,24.96,20.42,24.96,24.96,4.0,86.22,0.10004407227853673
142,2864,2018-02-28,SZA-2017,27.46,27.46,27.46,27.46,27.46,3.0,126.3,0.10016025641025639
143,2842,2018-03-01,SZA-2017,30.2,30.2,24.71,30.2,30.2,3.0,85.11,0.099781500364166
144,2942,2018-03-02,SZA-2017,33.2,33.2,33.2,33.2,33.2,1.0,33.20,0.09933774834437092
145,2904,2018-03-05,SZA-2017,36.52,36.52,36.52,36.52,36.52,1.0,36.52,0.10000000000000009
146,2899,2018-03-06,SZA-2017,40.0,40.0,40.0,40.0,40.0,1.0,40.00,0.09529025191675777
147,2859,2018-03-07,SZA-2017,42.0,42.0,42.0,42.0,42.0,1.0,42.00,0.050000000000000044
148,2926,2018-03-08,SZA-2017,42.0,,,42.0,42.0,0.0,0,0.0
149,2921,2018-03-09,SZA-2017,42.0,,,42.0,42.0,0.0,0,0.0
150,2874,2018-03-12,SZA-2017,42.0,,,42.0,42.0,0.0,0,0.0
151,2848,2018-03-13,SZA-2017,37.8,39.78,37.8,39.78,39.78,3.0,115.38,-0.052857142857142825
152,2957,2018-03-14,SZA-2017,39.78,,,39.78,39.78,0.0,0,0.0
153,2952,2018-03-15,SZA-2017,42.1,42.1,42.1,42.1,42.1,3.0,126.30,0.05832076420311716
154,2947,2018-03-16,SZA-2017,42.1,,,42.1,42.1,0.0,0,0.0
155,2917,2018-03-19,SZA-2017,42.1,,,42.1,42.1,0.0,0,0.0
156,2933,2018-03-20,SZA-2017,42.1,,,42.1,42.1,0.0,0,0.0
157,2885,2018-03-21,SZA-2017,42.1,,,42.1,42.1,0.0,0,0.0
