,Date,Trading Index,Settlement Volume (ton),Turnover (yuan),Settlement Price (yuan/ton),Return,index_y,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
87,2020-07-15,TJEA19,"72,980","1,945,647",26.66,-0.004480955937266606,3848,6801.991999999999,532.5739,142.251,6615.07,1.0123910137912762,1.0017133033519352,1.0073969682698742,1.009102419379443
88,2020-07-16,TJEA19,"72,900","1,946,430",26.7,0.0015003750937734315,3849,6772.573,533.2203,141.8418,6592.75,0.9956749434577402,1.001213728273203,0.9971233945631314,0.9966258860450457
89,2020-07-17,TJEA19,"164,285","4,407,823",26.83,0.004868913857677848,3850,6787.834,532.6813,141.8882,6611.86,1.0022533533414848,0.9989891607652597,1.000327125008284,1.0028986386560994
90,2020-07-20,TJEA19,"468,778","11,953,839",25.5,-0.04957137532612743,3853,6844.348000000001,533.8489,141.4959,6667.45,1.0083257781495543,1.0021919297711408,0.9972351471087799,1.0084076190360958
91,2020-07-22,TJEA19,"43,530","1,167,475",26.82,0.051764705882352935,3855,6888.321999999999,537.5181,144.5464,6717.29,1.0026911858423362,1.003316151539502,1.006727236637287,1.0057720468232032
92,2020-07-23,TJEA19,"65,335","1,751,123",26.8,-0.0007457121551081025,3856,6830.528,538.0097,145.369,6635.04,0.9916098579596019,1.00091457385342,1.005690906172689,0.9877554787719453
93,2020-07-24,TJEA19,"72,730","1,945,528",26.75,-0.0018656716417910781,3857,6781.781,538.7462,145.4245,6594.1,0.9928633628322729,1.0013689344262753,1.000381787038502,0.9938297282307266
94,2020-07-27,TJEA19,"58,232","1,556,541",26.73,-0.0007476635514018781,3860,6841.143,541.7927,146.1777,6642.89,1.0087531579094047,1.0056547962658482,1.005179319853257,1.0073990385344473
95,2020-07-28,TJEA19,"58,240","1,556,173",26.72,-0.00037411148522270565,3861,6806.505999999999,541.7852,146.2388,6599.97,0.9949369571722151,0.999986157067085,1.000417984412123,0.9935389566890315
96,2020-07-29,TJEA19,"43,200","1,156,896",26.78,0.0022455089820359038,3862,6865.15,542.3468,147.2259,6682.01,1.008615874282635,1.0010365731658968,1.006749918626247,1.0124303595319373
97,2020-07-30,TJEA19,"71,920","1,931,052",26.85,0.0026138909634054737,3863,6819.276999999999,543.5113,145.6468,6658.02,0.9933179901385985,1.0021471501260817,0.9892743056758357,0.9964097629306152
98,2020-07-31,TJEA19,"83,205","2,214,380",26.61,-0.008938547486033621,3864,6822.597,543.739,146.55100000000002,6709.81,1.0004868551314166,1.0004189425316456,1.0062081693521587,1.0077785888297122
99,2020-08-03,TJEA19,"70,257","1,874,559",26.68,0.002630590003757982,3867,6879.235,541.7188,149.1733,6758.2,1.0083015309272993,0.9962846144933506,1.0178934295910638,1.0072118286508858
100,2020-08-04,TJEA19,"393,096","10,481,593",26.66,-0.0007496251874062888,3868,6917.0,543.2571,150.5371,6782.6,1.005489709248194,1.0028396651546891,1.0091423867407907,1.0036104288124057
101,2020-08-05,TJEA19,"350,000","9,335,500",26.67,0.00037509377344346895,3869,6973.585,545.0315,151.9202,6826.22,1.008180569611103,1.0032662251445954,1.0091877683308632,1.0064311620912334
102,2020-08-06,TJEA19,"235,172","6,232,074",26.5,-0.0063742032245970295,3870,6986.293000000001,545.2036,152.2354,6870.86,1.001822305170153,1.0003157615660747,1.0020747734665962,1.0065394903768117
103,2020-08-07,TJEA19,"123,460","3,298,850",26.72,0.008301886792452695,3871,6975.41,543.462,150.3384,6876.65,0.9984422353886387,0.9968055970283394,0.9875390349419386,1.0008426892703388
104,2020-08-10,TJEA19,"85,187","2,271,195",26.66,-0.0022455089820359038,3874,6990.055,543.4489,151.3065,6895.59,1.0020995181645238,0.9999758952787867,1.0064394725499273,1.002754248071372
105,2020-08-11,TJEA19,"87,552","2,330,352",26.62,-0.0015003750937734315,3875,6985.909000000001,541.3408,149.1477,6840.67,0.9994068716197513,0.9961208864347687,0.9857322719116495,0.9920354893489897
106,2020-08-12,TJEA19,"30,000","801,000",26.7,0.003005259203606281,3876,7082.08,540.8741,149.9563,6937.44,1.0137664261014565,0.9991378813494199,1.0054214714675453,1.0141462751455632
107,2020-08-13,TJEA19,"86,000","2,237,400",26.02,-0.025468164794007486,3877,7079.139,540.3534,151.1671,6924.96,0.9995847265210221,0.9990372990683044,1.0080743523279783,0.9982010655227289
108,2020-08-14,TJEA19,"88,889","2,307,435",25.96,-0.002305918524212136,3878,7062.1630000000005,540.3119,151.1018,6924.28,0.9976019682619596,0.9999231984105218,0.9995680276991488,0.9999018044869573
109,2020-08-17,TJEA19,"114,935","2,988,310",26.0,0.0015408320493066616,3881,7091.235,541.7766,153.6884,6943.22,1.004116585810891,1.0027108416453534,1.0171182606692972,1.0027353024429977
110,2020-08-18,TJEA19,"102,000","2,652,000",26.0,0.0,3882,7107.7519999999995,543.5261,154.662,6960.3,1.0023292134585866,1.003229190777158,1.0063348958021556,1.0024599537390433
111,2020-08-19,TJEA19,"100,000","2,650,000",26.5,0.01923076923076916,3883,7093.9490000000005,543.1836,154.3651,6930.8,0.9980580357896562,0.9993698554678422,0.9980803300099572,0.9957616769392124
112,2020-08-20,TJEA19,"94,000","2,486,300",26.45,-0.0018867924528301887,3884,7078.829000000001,542.2871,153.187,6952.92,0.9978686060472101,0.9983495451629983,0.9923680935651906,1.003191550758931
113,2020-08-21,TJEA19,"98,813","2,619,058",26.51,0.0022684310018903364,3885,7087.901999999999,541.5186,152.4965,6977.27,1.0012817091640438,0.9985828539900727,0.9954924373478167,1.0035021257255945
114,2020-08-24,TJEA19,"487,552","12,358,348",25.35,-0.04375707280271601,3888,7162.361,542.073,152.9137,7048.17,1.010505083168475,1.0010237875485717,1.0027358004937819,1.0101615674898634
115,2020-08-26,TJEA19,"19,000","486,400",25.6,0.009861932938856066,3890,7248.695,540.6099,154.2883,7145.77,1.009557425050891,1.000208141611782,1.0038994332710864,1.010202725627686
116,2020-08-27,TJEA19,180,"4,680",26.0,0.015625,3891,7239.306,539.0473,154.9686,7158.18,0.9987047323690678,0.9971095608866947,1.0044092779556195,1.0017366917770933
117,2020-08-28,TJEA19,170,"4,437",26.1,0.003846153846153833,3892,7281.769,541.8519,156.0781,7207.1,1.0058656175053244,1.0052028829381021,1.0071595148952754,1.0068341394041502
118,2020-08-31,TJEA19,185,"4,773",25.8,-0.011494252873563204,3895,7278.444,542.91,156.4625,7192.11,0.9995433801868749,1.001952747605019,1.0024628695505649,0.997920106561585
119,2020-09-16,TJEA20,195,"5,015",25.72,-0.003100775193798477,3911,7128.624,543.7684,154.299,6962.29,0.9981659885388986,1.0012644506342234,1.0069843267062066,0.995419146651645
120,2020-09-17,TJEA20,"3,052","70,806",23.2,-0.09797822706065318,3912,7069.602,543.776,154.49,6903.82,0.9917204217812582,1.000013976538541,1.0012378563697757,0.9916019010986328
121,2020-09-18,TJEA20,"2,800","58,800",21.0,-0.09482758620689656,3913,7023.556,544.5762,155.7289,6826.72,0.9934867620553463,1.0014715618195729,1.0080192892743867,0.9888322696709938
