,Date,Settlement Price (yuan/ton),Highest Price,Lowest Price,Settlement Volume (ton),Turnover (yuan),Return,index_y,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
126,2020-09-22,29.09,30.0,27.61,57514.0,1671089.20,0.003103448275862064,3917,6950.835,541.6041,151.5249,6819.08,1.0059711325309786,0.9979173975336739,0.9977342314758114,1.010521511303956
127,2020-09-23,29.19,32.0,28.8,120060.0,3486004.49,0.003437607425232025,3918,6838.884,540.5563,151.0351,6657.82,0.983893877498171,0.998065376536108,0.9967675279772499,0.9763516486094899
128,2020-09-24,29.23,29.91,29.2,151423.0,4447884.63,0.0013703323055840322,3919,6823.465999999999,539.4295,151.2472,6678.04,0.9977455385995726,0.997915480774158,1.0014043093294207,1.0030370301389946
129,2020-09-25,29.3,29.66,28.88,246890.0,7219985.54,0.0023947998631543843,3920,6902.629,539.036,150.8655,6784.95,1.0116015819526323,0.9992705256201228,0.9974763169169413,1.016009188324718
130,2020-09-28,29.41,30.37,28.01,57009.0,1667027.05,0.0037542662116041288,3923,7019.964,539.5694,151.5106,6894.27,1.01699859575243,1.000989544297598,1.0042759941802468,1.016112130524175
131,2020-09-29,29.6,30.0,29.21,42154.0,1243943.47,0.006460387623257402,3924,7004.558000000001,541.1673,149.974,6861.96,0.9978054018510638,1.002961435544714,0.9898581353383854,0.9953134994713
132,2020-09-30,28.89,29.98,28.89,315918.0,9301865.77,-0.02398648648648649,3925,7027.344,540.9572,151.2189,6918.83,1.0032530246733626,0.9996117651602379,1.0083007721338366,1.0082877195436872
133,2020-10-09,27.37,29.64,26.01,2131.0,58428.14,-0.05261336102457592,3934,7269.130999999999,542.8753,156.3432,7157.92,1.0084135605804383,1.0038899964624628,1.0151582345672678,1.0088113425599685
134,2020-10-12,28.98,29.76,28.0,3950.0,112243.78,0.058823529411764726,3937,7358.7,543.3336,155.3359,7275.43,1.012321830491155,1.0008442086055491,0.9935571230472449,1.0164167802937167
135,2020-10-13,28.92,29.57,28.4,9867.0,280263.19,-0.0020703933747411307,3938,7317.904,543.0469,154.8916,7229.55,0.99445608599345,0.999472331547322,0.9971397468325094,0.9936938435253999
136,2020-10-14,28.99,29.57,28.5,5236.0,150283.64,0.0024204702627939056,3939,7286.849,543.9745,155.8007,7182.38,0.9957562985248235,1.001708139757358,1.0058692659898922,0.9934753892012642
137,2020-10-15,29.3,29.47,29.3,502.0,14708.94,0.010693342531907568,3940,7234.525,542.8489,156.7415,7171.61,0.9928193928541678,0.9979307853585048,1.0060384837808816,0.9985004970497244
138,2020-10-16,28.8,29.0,28.45,22692.0,648454.92,-0.017064846416382284,3941,7247.081999999999,543.4339,156.6307,7172.7,1.001735704832038,1.0010776479421806,0.9992931036132741,1.000151988186753
139,2020-10-19,28.9,29.59,28.55,13598.0,390527.56,0.003472222222222099,3944,7181.12,544.1573,157.0258,7055.58,0.9908981297576046,1.0013311646549838,1.002522493993834,0.9836714208038814
140,2020-10-20,29.1,29.59,27.44,12617.0,364855.13,0.006920415224913601,3945,7195.384,543.9745,157.7982,7089.06,1.0019863196827237,0.999664067724535,1.0049189368880782,1.0047451804103986
141,2020-10-21,29.12,29.6,28.82,13504.0,393781.86,0.0006872852233676953,3946,7180.986999999999,545.5576,158.2179,7073.65,0.997999133889171,1.0029102467119322,1.002659726156572,0.9978262280189474
142,2020-10-22,28.97,31.79,28.95,9021.0,261965.06,-0.005151098901098994,3947,7190.794,543.6948,157.6012,7111.17,1.0013656897025438,0.9965855117773083,0.9961022109382063,1.0053041923193826
143,2020-10-23,29.0,29.5,28.91,23374.0,677315.30,0.0010355540214015413,3948,7219.401999999999,543.8025,157.02200000000002,7135.81,1.0039784201855873,1.0001980890749738,0.9963249010794335,1.0034649713057064
144,2020-10-26,29.0,29.0,27.0,115910.0,3350610.86,0.0,3951,7099.255,543.9694,156.3046,7003.21,0.9833577628728808,1.0003069128957662,0.995431213460534,0.9814176666699365
145,2020-10-27,28.99,29.55,28.7,40687.0,1174870.27,-0.00034482758620690834,3952,7074.286999999999,545.4697,157.0624,6982.14,0.9964830112455461,1.0027580595526147,1.004848225835964,0.996991379667324
146,2020-10-28,28.92,30.0,28.9,69719.0,2023100.31,-0.002414625733011322,3953,6851.5,543.9592,153.9736,6735.75,0.9685074976460526,0.9972308269368583,0.9803339309726581,0.9647113922092653
147,2020-10-29,29.4,31.8,28.8,8752.0,254644.22,0.016597510373443924,3954,6887.094,541.7831,152.858,6816.79,1.0051950667736993,0.9959995161401811,0.9927546020876306,1.0120313253906394
148,2020-10-30,29.65,32.32,28.7,62194.0,1963081.90,0.008503401360544283,3955,6811.78,541.4746,153.349,6734.84,0.9890644733468136,0.9994305839366344,1.0032121315207578,0.987978212619136
149,2020-11-02,29.41,29.99,28.1,547.0,15829.57,-0.008094435075885253,3958,6898.656999999999,541.4536,153.9511,6817.89,1.0127539350947916,0.9999612170173818,1.0039263379611214,1.012331399112674
150,2020-11-03,29.55,29.98,27.01,15344.0,422628.81,0.00476028561713715,3959,7038.755999999999,543.2396,154.2368,6939.3,1.0203081556308713,1.0032985282580076,1.0018557840768918,1.0178075621636606
151,2020-11-04,29.39,29.88,26.77,23969.0,657960.63,-0.005414551607444973,3960,7179.433000000001,544.6883,155.1609,7092.3,1.0199860600367454,1.0026667790786976,1.0059914365443268,1.0220483334053867
152,2020-11-05,29.22,29.99,26.66,8518.0,230010.36,-0.005784280367472028,3961,7328.643,548.1579,156.2287,7231.67,1.0207829782658322,1.0063698816368922,1.0068818884138981,1.0196508889922873
153,2020-11-06,29.68,30.2,29.67,1101.0,32679.20,0.015742642026009612,3962,7339.4259999999995,548.4961,155.4409,7230.51,1.001471350153091,1.0006169755101586,0.9949573925917581,0.9998395944505212
154,2020-11-09,29.56,30.0,28.7,8015.0,230193.85,-0.0040431266846361336,3965,7435.156999999999,544.6831,155.2841,7315.77,1.0130433905866754,0.9930482641535646,0.9989912564839756,1.0117916993407103
155,2020-11-10,29.39,29.58,27.01,23419.0,638534.23,-0.005751014884979644,3966,7450.705,544.1708,157.8803,7306.75,1.002091146158716,0.99905945310218,1.0167190330497458,0.9987670470777511
156,2020-11-11,28.73,29.95,28.21,61887.0,1777042.31,-0.022456617897243958,3967,7513.687,543.011,157.9613,7362.65,1.0084531598016564,0.9978686838764593,1.000513046909589,1.0076504601909193
157,2020-11-12,29.0,29.49,25.9,188315.0,5352241.62,0.00939784197702753,3968,7458.689,545.1091,157.3589,7290.69,0.9926802913137053,1.00386382596301,0.996186407683401,0.9902263451338852
158,2020-11-13,28.69,29.19,27.46,78000.0,2239868.82,-0.010689655172413716,3969,7518.606,545.8977,157.3752,7390.61,1.008033181166288,1.0014466828750428,1.0001035848623752,1.013705149992662
159,2020-11-16,28.5,29.48,28.4,207462.0,6046629.92,-0.006622516556291425,3972,7614.482,546.7667,157.4725,7476.79,1.0127518319220346,1.0015918733491642,1.0006182676813118,1.0116607424826909
160,2020-11-17,28.46,28.89,25.8,37828.0,1045141.86,-0.00140350877192974,3973,7605.911999999999,548.4444,157.7175,7442.04,0.9988745130660234,1.0030684019344995,1.0015558272079252,0.9953522835334415
161,2020-11-18,28.4,28.95,27.5,76192.0,2130667.19,-0.0021082220660576523,3974,7561.733,549.2798,158.364,7357.34,0.9941914920919412,1.0015232173033402,1.004099101241143,0.9886187120735712
162,2020-11-19,27.99,28.5,27.8,97541.0,2736240.78,-0.014436619718309897,3975,7570.83,548.6534,156.9679,7386.86,1.0012030311041134,0.9988595976039898,0.9911842337905078,1.0040123196698807
163,2020-11-20,27.99,28.6,27.5,61558.0,1719513.51,0.0,3976,7552.231,549.7987,158.2492,7336.76,0.997543334086223,1.0020874745331023,1.008162815454625,0.9932176865406953
164,2020-11-23,27.52,28.78,26.21,109369.0,3000692.41,-0.016791711325473302,3979,7573.101,548.5965,158.2994,7378.94,1.0027634218285961,0.9978133815158164,1.0003172211929032,1.0057491317693368
165,2020-11-24,27.26,28.3,26.5,189598.0,5110752.61,-0.009447674418604612,3980,7693.22,549.0274,159.5275,7498.29,1.0158612700398424,1.0007854588937406,1.0077580837324716,1.016174409874589
166,2020-11-25,27.79,27.85,27.14,72081.0,1987332.14,0.019442406456346092,3981,7700.732,549.7328,159.6807,7486.68,1.0009764441937186,1.001284817479055,1.000960335992227,0.9984516469755105
167,2020-11-26,28.04,28.1,27.5,118629.0,3312159.66,0.008996041741633709,3982,7702.493,550.0528,159.6807,7486.68,1.0002286795592938,1.0005821009770566,1.0,1.0
168,2020-11-27,28.12,28.59,27.81,58037.0,1635137.99,0.002853067047075664,3983,7736.576,551.2971,159.7036,7505.38,1.0044249309931212,1.0022621464703023,1.0001434111949659,1.0024977693717376
169,2020-11-30,27.49,27.99,27.45,58562.0,1621295.95,-0.022403982930298768,3986,7682.745,551.3198,158.7354,7472.06,0.9930420123837729,1.0000411756201872,0.9939375192544189,0.9955605179218108
170,2020-12-01,27.02,27.78,27.02,97753.0,2687687.44,-0.017097126227719084,3987,7760.374,550.69,159.1436,7556.51,1.0101043311993305,0.9988576503147539,1.0025715750865907,1.0113021041051597
171,2020-12-02,27.69,28.48,27.45,234806.0,6633666.82,0.024796447076239847,3988,7775.396,550.9687,159.0292,7570.76,1.0019357314479946,1.0005060923568614,0.99928115236805,1.0018857911919656
172,2020-12-03,27.7,28.0,27.03,124296.0,3441752.51,0.00036114120621144613,3989,7798.0830000000005,554.0076,158.1093,7567.44,1.0029177935117388,1.0055155583248196,0.9942155277144071,0.9995614707109985
173,2020-12-04,27.77,27.99,27.03,76690.0,2120968.15,0.0025270758122744037,3990,7852.99,553.0064,158.6061,7634.77,1.0070410894574986,0.9981928045752441,1.0031421301593266,1.0088973285549672
174,2020-12-07,27.85,29.53,27.6,306971.0,8781842.72,0.0028808066258552145,3993,7841.875,553.7585,157.8423,7620.0,0.9985846155413416,1.0013600204265267,0.9951842961903735,0.9980654296069167
175,2020-12-08,27.78,27.99,27.68,462057.0,12821734.50,-0.0025134649910233398,3994,7860.409000000001,554.1696,157.2727,7641.43,1.002363465370208,1.0007423813810532,0.9963913348956521,1.0028123359580052
176,2020-12-09,27.65,30.5,27.5,386466.0,10789025.92,-0.004679625629949724,3995,7817.46,553.4397,157.857,7581.06,0.9945360349569595,0.9986828941897933,1.0037152029563936,0.992099646270397
177,2020-12-10,27.57,27.74,27.21,33502.0,918395.11,-0.002893309222423035,3996,7820.933000000001,554.4541,159.8641,7571.87,1.000444261946975,1.0018329006755389,1.012714672139975,0.9987877684650959
178,2020-12-11,27.7,27.95,27.55,127157.0,3524296.57,0.004715270221254952,3997,7801.141,554.9211,159.8218,7562.46,0.9974693556382593,1.0008422699011514,0.999735400255592,0.9987572422664415
179,2020-12-14,27.75,27.95,25.61,234989.0,6435925.11,0.0018050541516245746,4000,7794.463000000001,555.0635,160.5002,7530.87,0.9991439713754694,1.0002566130572434,1.004244727565326,0.9958227878230099
180,2020-12-16,27.83,27.93,27.01,22585.0,626723.39,0.002882882882882853,4002,7899.789000000001,555.9919,162.2834,7641.82,1.0041864251978714,1.000883166250016,1.004127677715676,1.0017749741750435
181,2020-12-17,27.2,28.0,25.8,85914.0,2244260.02,-0.022637441609773545,4003,7960.246,557.5698,164.0736,7686.18,1.0076529892127497,1.0028379909851204,1.0110313192846587,1.0058048998798717
182,2020-12-21,27.27,27.85,27.24,40836.0,1131441.02,0.0025735294117648078,4007,7871.718000000001,555.9866,164.3014,7630.07,0.9920175766809044,0.9987108057185834,0.9954016832626118,0.9961251999086131
183,2020-12-22,27.49,27.92,26.11,65826.0,1750047.17,0.008067473414008042,4008,7866.351,555.6922,163.4217,7614.83,0.9993181920388915,0.9994704908355705,0.994645815556045,0.9980026395563868
184,2020-12-23,26.24,27.3,26.01,62767.0,1673187.23,-0.04547108039287018,4009,7891.298000000001,555.4962,164.4411,7620.63,1.0031713560709408,0.9996472867533504,1.0062378496858129,1.0007616716328533
185,2020-12-24,27.48,27.94,26.31,52867.0,1431081.89,0.047256097560975714,4010,7914.424,555.9688,164.4347,7648.39,1.0029305698504858,1.0008507708963625,0.9999610802895382,1.0036427434477202
186,2020-12-25,27.84,28.5,26.41,243365.0,6885156.29,0.013100436681222629,4011,7915.111999999999,555.9331,164.4347,7648.39,1.0000869298890227,0.9999357877636299,1.0,1.0
187,2020-12-28,27.89,28.32,26.45,21038.0,582210.48,0.0017959770114943652,4014,7967.29,555.818,163.3212,7715.1,1.0065921998324219,0.9997929606997676,0.9932283149481224,1.008722097068795
188,2020-12-29,28.15,28.41,26.52,44717.0,1249124.23,0.009322337755467869,4015,7983.967,557.4482,164.6127,7697.93,1.002093183504052,1.002932974462864,1.0079077302885355,0.9977744941737632
189,2020-12-30,28.28,28.43,27.0,78072.0,2187035.28,0.004618117229129748,4016,7996.331,558.9703,165.644,7709.1,1.0015486035951802,1.0027304779170512,1.0062650087143945,1.0014510394352767
190,2020-12-31,27.99,27.99,26.31,4256.0,116199.58,-0.010254596888260359,4017,8008.468000000001,558.7254,166.63099999999997,7759.35,1.001517821110707,0.9995618729653437,1.0059585617348046,1.006518270615247
191,2021-01-04,28.36,28.38,28.36,5.0,141.82,0.013219006788138588,4021,7949.446,559.5641,167.8783,7645.27,0.9926300510909202,1.0015010951712595,1.0074854018760016,0.9852977375682241
192,2021-01-05,28.35,28.35,28.35,164.0,4649.40,-0.00035260930888569847,4022,7991.971,559.3117,171.4972,7700.34,1.0053494293816199,0.9995489346082065,1.0215566871954267,1.0072031465206592
193,2021-01-06,28.34,28.34,28.34,250.0,7085.00,-0.00035273368606703054,4023,8037.68,557.4265,171.3736,7744.43,1.0057193650977965,0.9966294286352316,0.9992792885248273,1.005725721201921
194,2021-01-07,28.32,28.33,28.31,7643.0,216438.77,-0.0007057163020465218,4024,8141.861,556.174,171.4563,7861.1,1.0129615759771475,0.9977530669962765,1.0004825714112324,1.0150650209247163
195,2021-01-08,28.2,28.24,27.5,3401.0,94585.35,-0.004237288135593209,4025,8199.244,556.1311,170.0592,7905.28,1.0070478972804866,0.9999228658657182,0.9918515680088746,1.005620078614952
196,2021-01-11,27.8,27.99,27.5,1179.0,32667.23,-0.014184397163120475,4028,8129.984,553.3634,169.6976,7853.45,0.9915528797533041,0.9950232957660523,0.9978736816355716,0.993443622490285
197,2021-01-12,27.98,27.98,27.98,5.0,139.90,0.006474820143884896,4029,8142.943,553.3005,172.1255,7856.72,1.0015939760767056,0.9998863314776513,1.0143072147160597,1.0004163775156143
198,2021-01-13,27.98,27.99,27.68,5041.0,139983.40,0.0,4030,8159.298000000001,555.2697,172.1013,7874.75,1.0020084875947186,1.0035590063627267,0.9998594049109517,1.0022948507774236
199,2021-01-14,27.99,27.99,27.99,350.0,9796.50,0.00035739814152968563,4031,8154.507,554.9917,173.3869,7846.1,0.999412817132062,0.9994993423916344,1.0074700191108377,0.9963617892631512
200,2021-01-15,28.46,28.48,28.46,337.0,9591.12,0.016791711325473413,4032,8085.246999999999,554.1684,171.7682,7789.79,0.9915065374277071,0.9985165543917143,0.9906642312654532,0.9928231860414728
201,2021-01-18,28.84,28.84,28.84,5.0,144.20,0.013352073085031613,4035,8081.521,553.6446,171.7682,7789.79,0.9995391606465456,0.9990547999488963,1.0,1.0
202,2021-01-19,28.83,28.83,27.83,3572.0,99592.06,-0.00034674063800277377,4036,8138.257,554.6504,170.8998,7853.47,1.0070204606286366,1.001816688901147,0.9949443494197412,1.0081748031718443
203,2021-01-20,28.18,28.18,27.0,205.0,5540.90,-0.02254595907041268,4037,8224.671999999999,554.9847,171.4377,7962.92,1.0106183670532891,1.0006027220029048,1.003147458335235,1.0139365146871382
204,2021-01-21,28.86,28.86,27.0,13226.0,358180.64,0.024130589070262557,4038,8237.129,555.0088,171.4123,7966.11,1.0015145892748065,1.0000434246205345,0.9998518412227881,1.0004006068125761
205,2021-01-22,28.09,28.71,27.52,302.0,8315.08,-0.026680526680526676,4039,8207.683,554.7533,168.8999,7942.2,0.996425210774288,0.9995396469389315,0.9853429421342577,0.9969985350440805
206,2021-01-25,28.48,28.48,28.48,5.0,142.40,0.013883944464222251,4042,8211.412,555.3268,170.745,7970.92,1.0004543304121272,1.001033792858916,1.0109242219800012,1.0036161265140642
207,2021-01-26,28.86,28.86,28.86,5.0,144.30,0.01334269662921339,4043,8203.235,555.8737,171.8201,7959.1,0.9990041907530642,1.0009848255117526,1.0062965240563413,0.9985171096937367
208,2021-01-27,31.66,31.66,31.66,5.0,158.30,0.09702009702009697,4044,8025.451,554.5757,171.7606,7754.74,0.9783275744264305,0.9976649371970647,0.9996537075697198,0.9743237300699827
209,2021-01-28,28.96,28.96,28.49,30.0,857.05,-0.08528111181301322,4045,8074.045,554.2254,170.7791,7831.22,1.0060549868163173,0.9993683459264444,0.9942856510748099,1.0098623551531065
210,2021-01-29,28.93,28.94,26.56,150116.0,3987166.06,-0.001035911602209949,4046,7928.875,553.8047,171.0062,7681.01,0.9820201646138955,0.9992409225560575,1.001329788012702,0.9808190805519447
211,2021-02-01,30.99,30.99,30.99,5.0,154.95,0.07120636017974412,4049,8036.698,552.5796,174.2056,7804.31,1.0135987766234176,0.9977878483154802,1.0187092631729142,1.0160525764189865
212,2021-02-02,29.94,30.0,27.95,8347.0,248150.12,-0.03388189738625358,4050,8138.245,551.1576,173.4993,7912.87,1.0126354132007946,0.9974266150976258,0.9959455953195534,1.0139102624062857
213,2021-02-03,29.7,29.7,27.22,561.0,15282.82,-0.008016032064128377,4051,8156.065,550.607,174.6601,7920.85,1.002189661284466,0.9990010116888527,1.0066905169069846,1.0010084836475261
214,2021-02-04,29.66,29.66,26.89,202.0,5445.63,-0.0013468013468013185,4052,8215.575,549.4523,175.0213,8007.62,1.00729641070786,0.9979028599345814,1.002068016679253,1.0109546323942507
215,2021-02-05,27.22,29.63,27.22,115.0,3285.15,-0.08226567768037762,4053,8263.097,549.7187,176.0748,8039.67,1.0057843790605039,1.0004848464552791,1.0060192673691717,1.0040024376781116
216,2021-02-08,28.99,28.99,28.99,5.0,144.95,0.06502571638501098,4056,8330.046,550.5713,178.3623,8099.33,1.0081021679885884,1.001550975071432,1.01299163764491,1.0074207025910267
217,2021-02-09,29.44,29.88,26.87,1749.0,47023.66,0.015522593997930434,4057,8338.605,552.043,178.8569,8091.7,1.00102748532241,1.0026730416205858,1.0027730075245722,0.9990579467684364
218,2021-02-10,29.35,29.35,29.35,154.0,4519.90,-0.003057065217391353,4058,8345.048,552.8032,178.3399,8089.11,1.000772671208194,1.0013770666415478,0.9971094209952203,0.9996799189292732
219,2021-02-18,32.28,32.28,32.28,5.0,161.40,0.09982964224872236,4066,8355.455,547.8215,181.9882,8102.24,0.9954752721562201,0.9999720719747194,1.0004617815311576,0.9956204810097962
220,2021-02-19,34.21,35.5,29.06,6.0,206.56,0.05978934324659235,4067,8366.288,547.8624,182.118,8087.68,1.0012965182626201,1.0000746593552827,1.0007132330557695,0.9982029660933274
221,2021-02-22,34.92,34.99,30.79,2195.0,72906.57,0.020754165448699124,4070,8311.92,547.8397,185.107,8025.81,0.9935015385556891,0.99995856623853,1.016412435893212,0.992350092980929
222,2021-02-23,36.56,38.39,31.43,3254.0,104607.03,0.04696449026345939,4071,8315.436,547.7269,184.9332,8036.06,1.000423006958681,0.999794100354538,0.9990610835894915,1.001277129660433
223,2021-02-24,36.54,36.54,32.9,515.0,16966.70,-0.000547045951860059,4072,8354.966999999999,545.9423,186.9921,8127.38,1.0047539299202108,0.9967418069114371,1.011133209180396,1.011363777771694
224,2021-02-25,32.99,33.0,32.89,14.0,461.89,-0.09715380405035567,4073,8230.907,544.3751,185.9999,7929.56,0.9851513476953291,0.9971293669679011,0.9946938934853398,0.9756600528091464
225,2021-02-26,30.0,33.0,29.69,18296.0,548499.31,-0.09063352531070024,4074,8132.047,544.2719999999999,182.0712,7892.81,0.9879891730036556,0.9998106085307722,0.9788779456333041,0.9953654427231776
226,2021-03-01,29.99,30.0,27.7,452.0,12625.90,-0.00033333333333340764,4077,8301.846,543.9696,181.0135,8080.78,1.0208802285574592,0.9994443954493343,0.9941907341743229,1.0238153458654142
