,Date,Trading Index,Open Price,Highest Price,Lowest Price,Settlement Price (yuan/ton),Close Price,Settlement Volume (ton),Turnover (yuan),Return,index_y,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
127,2020-09-07,SZA-2015,35.89,35.89,29.37,29.37,29.37,3.0,94.63,-0.0999080600674227,3902,7139.8859999999995,541.1028,154.49200000000002,7043.62,1.0035507146969396,1.0002587978323094,1.0,1.0
128,2020-09-08,SZA-2015,32.31,32.31,26.43,32.31,32.31,4.0,123.36,0.10010214504596536,3903,6981.081,541.4095,152.3703,6848.42,0.977758048237745,1.0005668054203378,0.9862666028014393,0.9722869774348986
129,2020-09-09,SZA-2015,29.08,29.08,29.08,29.08,29.08,3.0,87.24,-0.09996904982977416,3904,7098.029,540.8823,153.0287,6986.76,1.0167521333730407,0.9990262453835775,1.0043210520685462,1.0202002797725607
130,2020-09-10,SZA-2015,31.99,31.99,26.17,31.99,31.99,5.0,154.13,0.10006877579092156,3905,7021.314,541.4828,152.5703,6864.23,0.9891920700802997,1.001110223055922,0.9970044834727082,0.9824625434393051
131,2020-09-11,SZA-2015,28.79,28.79,28.79,28.79,28.79,1.0,28.79,-0.10003125976867766,3906,7022.474,541.6438,152.7145,6868.22,1.0001652112410868,1.000297331697332,1.0009451380773322,1.000581274228865
132,2020-09-14,SZA-2015,31.67,31.67,25.91,25.91,25.91,3.0,83.49,-0.100034734282737,3909,7107.218000000001,543.0573,153.1189,6957.91,1.0120675420086995,1.002609648628859,1.002648078604193,1.0130586964308073
133,2020-09-15,SZA-2015,31.67,28.5,23.32,25.91,25.91,5.0,121.78,0.0,3910,7141.722,543.0817,153.2288,6994.33,1.004854782841894,1.0000449308019612,1.000717742878247,1.0052343304239348
134,2020-09-16,SZA-2015,25.65,25.65,25.65,25.65,25.65,27.0,692.55,-0.010034735623311477,3911,7128.624,543.7684,154.299,6962.29,0.9981659885388986,1.0012644506342234,1.0069843267062066,0.995419146651645
135,2020-09-17,SZA-2015,23.09,28.22,23.09,23.09,23.09,5.0,125.71,-0.0998050682261208,3912,7069.602,543.776,154.49,6903.82,0.9917204217812582,1.000013976538541,1.0012378563697757,0.9916019010986328
136,2020-09-18,SZA-2015,23.09,25.4,20.78,20.78,20.78,6008.0,124860.1,-0.10004330879168466,3913,7023.556,544.5762,155.7289,6826.72,0.9934867620553463,1.0014715618195729,1.0080192892743867,0.9888322696709938
137,2020-09-21,SZA-2015,18.7,22.86,18.7,22.86,22.86,3.0,64.42,0.1000962463907602,3916,6909.576999999999,542.7344,151.869,6748.08,0.9837718956038792,0.9966179205040545,0.9752139776239349,0.9884805587456348
138,2020-09-22,SZA-2015,20.57,25.15,20.57,20.57,20.57,30305.0,623396.75,-0.10017497812773403,3917,6950.835,541.6041,151.5249,6819.08,1.0059711325309786,0.9979173975336739,0.9977342314758114,1.010521511303956
139,2020-09-23,SZA-2015,18.51,22.63,18.51,22.63,22.63,20000.0,370206.31,0.10014584346135136,3918,6838.884,540.5563,151.0351,6657.82,0.983893877498171,0.998065376536108,0.9967675279772499,0.9763516486094899
140,2020-09-24,SZA-2015,24.89,24.89,24.89,24.89,24.89,4.0,99.56,0.0998674326115776,3919,6823.465999999999,539.4295,151.2472,6678.04,0.9977455385995726,0.997915480774158,1.0014043093294207,1.0030370301389946
141,2020-09-25,SZA-2015,24.89,,,24.89,24.89,0.0,0.0,0.0,3920,6902.629,539.036,150.8655,6784.95,1.0116015819526323,0.9992705256201228,0.9974763169169413,1.016009188324718
142,2020-09-26,SZA-2015,22.4,27.38,22.4,27.38,27.38,36.0,821.34,0.10004017677782227,3921,6902.629,539.036,150.8655,6784.95,1.0,1.0,1.0,1.0
143,2020-09-27,SZA-2015,24.64,30.12,24.64,30.12,30.12,1202.0,29628.24,0.10007304601899204,3922,6902.629,539.036,150.8655,6784.95,1.0,1.0,1.0,1.0
144,2020-09-28,SZA-2015,33.13,33.13,33.13,33.13,33.13,1.0,33.13,0.09993359893758312,3923,7019.964,539.5694,151.5106,6894.27,1.01699859575243,1.000989544297598,1.0042759941802468,1.016112130524175
145,2020-09-29,SZA-2015,33.13,,,33.13,33.13,0.0,0.0,0.0,3924,7004.558000000001,541.1673,149.974,6861.96,0.9978054018510638,1.002961435544714,0.9898581353383854,0.9953134994713
146,2020-09-30,SZA-2015,33.13,,,33.13,33.13,0.0,0.0,0.0,3925,7027.344,540.9572,151.2189,6918.83,1.0032530246733626,0.9996117651602379,1.0083007721338366,1.0082877195436872
147,2020-10-09,SZA-2015,29.82,29.82,29.82,29.82,29.82,2.0,59.64,-0.09990944763054643,3934,7269.130999999999,542.8753,156.3432,7157.92,1.0084135605804383,1.0038899964624628,1.0151582345672678,1.0088113425599685
148,2020-10-12,SZA-2015,26.84,26.84,26.84,26.84,26.84,2.0,53.68,-0.09993293091884647,3937,7358.7,543.3336,155.3359,7275.43,1.012321830491155,1.0008442086055491,0.9935571230472449,1.0164167802937167
149,2020-10-13,SZA-2015,24.16,24.16,24.16,24.16,24.16,2.0,48.32,-0.09985096870342768,3938,7317.904,543.0469,154.8916,7229.55,0.99445608599345,0.999472331547322,0.9971397468325094,0.9936938435253999
150,2020-10-14,SZA-2015,21.74,21.74,21.74,21.74,21.74,1.0,21.74,-0.10016556291390732,3939,7286.849,543.9745,155.8007,7182.38,0.9957562985248235,1.001708139757358,1.0058692659898922,0.9934753892012642
151,2020-10-15,SZA-2015,19.57,19.57,19.57,19.57,19.57,2.0,39.14,-0.09981600735970553,3940,7234.525,542.8489,156.7415,7171.61,0.9928193928541678,0.9979307853585048,1.0060384837808816,0.9985004970497244
152,2020-10-16,SZA-2015,17.61,17.61,17.61,17.61,17.61,2.0,35.22,-0.10015329586101183,3941,7247.081999999999,543.4339,156.6307,7172.7,1.001735704832038,1.0010776479421806,0.9992931036132741,1.000151988186753
153,2020-10-19,SZA-2015,15.85,15.85,15.85,15.85,15.85,2.0,31.7,-0.0999432140829074,3944,7181.12,544.1573,157.0258,7055.58,0.9908981297576046,1.0013311646549838,1.002522493993834,0.9836714208038814
154,2020-10-20,SZA-2015,14.27,14.27,14.27,14.27,14.27,2.0,28.54,-0.09968454258675076,3945,7195.384,543.9745,157.7982,7089.06,1.0019863196827237,0.999664067724535,1.0049189368880782,1.0047451804103986
155,2020-10-21,SZA-2015,12.84,12.84,12.84,12.84,12.84,2.0,25.68,-0.10021023125437978,3946,7180.986999999999,545.5576,158.2179,7073.65,0.997999133889171,1.0029102467119322,1.002659726156572,0.9978262280189474
156,2020-10-22,SZA-2015,11.56,11.56,11.56,11.56,11.56,1.0,11.56,-0.09968847352024912,3947,7190.794,543.6948,157.6012,7111.17,1.0013656897025438,0.9965855117773083,0.9961022109382063,1.0053041923193826
157,2020-10-23,SZA-2015,10.4,10.4,10.4,10.4,10.4,1.0,10.4,-0.10034602076124566,3948,7219.401999999999,543.8025,157.02200000000002,7135.81,1.0039784201855873,1.0001980890749738,0.9963249010794335,1.0034649713057064
158,2020-10-26,SZA-2015,9.36,9.36,9.36,9.36,9.36,2.0,18.72,-0.10000000000000007,3951,7099.255,543.9694,156.3046,7003.21,0.9833577628728808,1.0003069128957662,0.995431213460534,0.9814176666699365
159,2020-10-27,SZA-2015,8.42,8.42,8.42,8.42,8.42,1.0,8.42,-0.1004273504273504,3952,7074.286999999999,545.4697,157.0624,6982.14,0.9964830112455461,1.0027580595526147,1.004848225835964,0.996991379667324
160,2020-10-28,SZA-2015,7.58,7.58,7.58,7.58,7.58,1.0,7.58,-0.0997624703087886,3953,6851.5,543.9592,153.9736,6735.75,0.9685074976460526,0.9972308269368583,0.9803339309726581,0.9647113922092653
161,2020-10-29,SZA-2015,6.82,6.82,6.82,6.82,6.82,1.0,6.82,-0.10026385224274403,3954,6887.094,541.7831,152.858,6816.79,1.0051950667736993,0.9959995161401811,0.9927546020876306,1.0120313253906394
162,2020-10-30,SZA-2015,6.14,6.14,6.14,6.14,6.14,1.0,6.14,-0.09970674486803532,3955,6811.78,541.4746,153.349,6734.84,0.9890644733468136,0.9994305839366344,1.0032121315207578,0.987978212619136
163,2020-11-02,SZA-2015,6.0,6.0,6.0,6.0,6.0,1.0,6.0,-0.02280130293159599,3958,6898.656999999999,541.4536,153.9511,6817.89,1.0127539350947916,0.9999612170173818,1.0039263379611214,1.012331399112674
164,2020-11-03,SZA-2015,5.4,5.4,5.4,5.4,5.4,1.0,5.4,-0.09999999999999998,3959,7038.755999999999,543.2396,154.2368,6939.3,1.0203081556308713,1.0032985282580076,1.0018557840768918,1.0178075621636606
165,2020-11-04,SZA-2015,5.94,5.94,4.86,4.86,4.86,2.0,10.8,-0.09999999999999998,3960,7179.433000000001,544.6883,155.1609,7092.3,1.0199860600367454,1.0026667790786976,1.0059914365443268,1.0220483334053867
166,2020-11-05,SZA-2015,4.86,,,4.86,4.86,0.0,0.0,0.0,3961,7328.643,548.1579,156.2287,7231.67,1.0207829782658322,1.0063698816368922,1.0068818884138981,1.0196508889922873
167,2020-11-06,SZA-2015,4.86,,,4.86,4.86,0.0,0.0,0.0,3962,7339.4259999999995,548.4961,155.4409,7230.51,1.001471350153091,1.0006169755101586,0.9949573925917581,0.9998395944505212
168,2020-11-09,SZA-2015,4.86,,,4.86,4.86,0.0,0.0,0.0,3965,7435.156999999999,544.6831,155.2841,7315.77,1.0130433905866754,0.9930482641535646,0.9989912564839756,1.0117916993407103
169,2020-11-10,SZA-2015,4.86,,,4.86,4.86,0.0,0.0,0.0,3966,7450.705,544.1708,157.8803,7306.75,1.002091146158716,0.99905945310218,1.0167190330497458,0.9987670470777511
170,2020-11-11,SZA-2015,5.35,5.35,5.35,5.35,5.35,10.0,53.5,0.10082304526748964,3967,7513.687,543.011,157.9613,7362.65,1.0084531598016564,0.9978686838764593,1.000513046909589,1.0076504601909193
171,2020-11-12,SZA-2015,4.82,4.82,4.82,4.82,4.82,1.0,4.82,-0.09906542056074752,3968,7458.689,545.1091,157.3589,7290.69,0.9926802913137053,1.00386382596301,0.996186407683401,0.9902263451338852
172,2020-11-13,SZA-2015,4.82,,,4.82,4.82,0.0,0.0,0.0,3969,7518.606,545.8977,157.3752,7390.61,1.008033181166288,1.0014466828750428,1.0001035848623752,1.013705149992662
173,2020-11-16,SZA-2015,4.34,4.34,4.34,4.34,4.34,1.0,4.34,-0.099585062240664,3972,7614.482,546.7667,157.4725,7476.79,1.0127518319220346,1.0015918733491642,1.0006182676813118,1.0116607424826909
174,2020-11-17,SZA-2015,4.34,,,4.34,4.34,0.0,0.0,0.0,3973,7605.911999999999,548.4444,157.7175,7442.04,0.9988745130660234,1.0030684019344995,1.0015558272079252,0.9953522835334415
175,2020-11-18,SZA-2015,4.34,,,4.34,4.34,0.0,0.0,0.0,3974,7561.733,549.2798,158.364,7357.34,0.9941914920919412,1.0015232173033402,1.004099101241143,0.9886187120735712
176,2020-11-19,SZA-2015,4.34,,,4.34,4.34,0.0,0.0,0.0,3975,7570.83,548.6534,156.9679,7386.86,1.0012030311041134,0.9988595976039898,0.9911842337905078,1.0040123196698807
177,2020-11-20,SZA-2015,4.34,,,4.34,4.34,0.0,0.0,0.0,3976,7552.231,549.7987,158.2492,7336.76,0.997543334086223,1.0020874745331023,1.008162815454625,0.9932176865406953
178,2020-11-23,SZA-2015,4.34,,,4.34,4.34,0.0,0.0,0.0,3979,7573.101,548.5965,158.2994,7378.94,1.0027634218285961,0.9978133815158164,1.0003172211929032,1.0057491317693368
179,2020-11-24,SZA-2015,4.77,4.77,3.91,3.91,3.91,4.0,17.36,-0.09907834101382484,3980,7693.22,549.0274,159.5275,7498.29,1.0158612700398424,1.0007854588937406,1.0077580837324716,1.016174409874589
180,2020-11-25,SZA-2015,3.91,,,3.91,3.91,0.0,0.0,0.0,3981,7700.732,549.7328,159.6807,7486.68,1.0009764441937186,1.001284817479055,1.000960335992227,0.9984516469755105
181,2020-11-26,SZA-2015,4.3,4.3,4.3,4.3,4.3,3.0,12.9,0.0997442455242965,3982,7702.493,550.0528,159.6807,7486.68,1.0002286795592938,1.0005821009770566,1.0,1.0
182,2020-11-27,SZA-2015,4.73,4.73,4.73,4.73,4.73,1.0,4.73,0.10000000000000007,3983,7736.576,551.2971,159.7036,7505.38,1.0044249309931212,1.0022621464703023,1.0001434111949659,1.0024977693717376
183,2020-11-30,SZA-2015,4.26,5.2,4.26,5.2,5.2,3.0,13.72,0.09936575052854124,3986,7682.745,551.3198,158.7354,7472.06,0.9930420123837729,1.0000411756201872,0.9939375192544189,0.9955605179218108
184,2020-12-01,SZA-2015,5.72,5.72,4.68,4.68,4.68,3.0,15.08,-0.10000000000000007,3987,7760.374,550.69,159.1436,7556.51,1.0101043311993305,0.9988576503147539,1.0025715750865907,1.0113021041051597
185,2020-12-02,SZA-2015,4.21,4.21,4.21,4.21,4.21,1.0,4.21,-0.1004273504273504,3988,7775.396,550.9687,159.0292,7570.76,1.0019357314479946,1.0005060923568614,0.99928115236805,1.0018857911919656
186,2020-12-03,SZA-2015,4.63,4.63,4.63,4.63,4.63,1.0,4.63,0.09976247030878847,3989,7798.0830000000005,554.0076,158.1093,7567.44,1.0029177935117388,1.0055155583248196,0.9942155277144071,0.9995614707109985
187,2020-12-04,SZA-2015,4.63,,,4.63,4.63,0.0,0.0,0.0,3990,7852.99,553.0064,158.6061,7634.77,1.0070410894574986,0.9981928045752441,1.0031421301593266,1.0088973285549672
188,2020-12-07,SZA-2015,5.09,5.09,4.17,4.17,4.17,3.0,13.43,-0.09935205183585316,3993,7841.875,553.7585,157.8423,7620.0,0.9985846155413416,1.0013600204265267,0.9951842961903735,0.9980654296069167
189,2020-12-08,SZA-2015,3.75,4.59,3.75,4.59,4.59,2.0,8.34,0.1007194244604317,3994,7860.409000000001,554.1696,157.2727,7641.43,1.002363465370208,1.0007423813810532,0.9963913348956521,1.0028123359580052
190,2020-12-09,SZA-2015,4.13,5.05,4.13,5.05,5.05,5.0,22.73,0.10021786492374728,3995,7817.46,553.4397,157.857,7581.06,0.9945360349569595,0.9986828941897933,1.0037152029563936,0.992099646270397
191,2020-12-10,SZA-2015,5.56,5.56,4.55,4.55,4.55,2.0,10.11,-0.099009900990099,3996,7820.933000000001,554.4541,159.8641,7571.87,1.000444261946975,1.0018329006755389,1.012714672139975,0.9987877684650959
192,2020-12-11,SZA-2015,4.55,,,4.55,4.55,0.0,0.0,0.0,3997,7801.141,554.9211,159.8218,7562.46,0.9974693556382593,1.0008422699011514,0.999735400255592,0.9987572422664415
193,2020-12-14,SZA-2015,4.55,,,4.55,4.55,20000.0,63800.0,0.0,4000,7794.463000000001,555.0635,160.5002,7530.87,0.9991439713754694,1.0002566130572434,1.004244727565326,0.9958227878230099
194,2020-12-15,SZA-2015,4.55,,,4.55,4.55,0.0,0.0,0.0,4001,7866.855,555.5013,161.6163,7628.28,1.0092876186595534,1.0007887385857654,1.006953885415719,1.0129347605256762
195,2020-12-16,SZA-2015,5.01,5.01,5.01,5.01,5.01,1.0,5.01,0.10109890109890117,4002,7899.789000000001,555.9919,162.2834,7641.82,1.0041864251978714,1.000883166250016,1.004127677715676,1.0017749741750435
196,2020-12-17,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4003,7960.246,557.5698,164.0736,7686.18,1.0076529892127497,1.0028379909851204,1.0110313192846587,1.0058048998798717
197,2020-12-17,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4003,7960.246,557.5698,164.0736,7686.18,1.0076529892127497,1.0028379909851204,1.0110313192846587,1.0058048998798717
198,2020-12-18,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4004,7935.059,556.7043,165.0604,7659.75,0.9968359018050448,0.9984477279795283,1.0060143740370175,0.9965613607799974
199,2020-12-21,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4007,7871.718000000001,555.9866,164.3014,7630.07,0.9920175766809044,0.9987108057185834,0.9954016832626118,0.9961251999086131
200,2020-12-22,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4008,7866.351,555.6922,163.4217,7614.83,0.9993181920388915,0.9994704908355705,0.994645815556045,0.9980026395563868
201,2020-12-23,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4009,7891.298000000001,555.4962,164.4411,7620.63,1.0031713560709408,0.9996472867533504,1.0062378496858129,1.0007616716328533
202,2020-12-24,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4010,7914.424,555.9688,164.4347,7648.39,1.0029305698504858,1.0008507708963625,0.9999610802895382,1.0036427434477202
203,2020-12-25,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4011,7915.111999999999,555.9331,164.4347,7648.39,1.0000869298890227,0.9999357877636299,1.0,1.0
204,2020-12-28,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4014,7967.29,555.818,163.3212,7715.1,1.0065921998324219,0.9997929606997676,0.9932283149481224,1.008722097068795
205,2020-12-29,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4015,7983.967,557.4482,164.6127,7697.93,1.002093183504052,1.002932974462864,1.0079077302885355,0.9977744941737632
206,2020-12-30,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4016,7996.331,558.9703,165.644,7709.1,1.0015486035951802,1.0027304779170512,1.0062650087143945,1.0014510394352767
207,2020-12-31,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4017,8008.468000000001,558.7254,166.63099999999997,7759.35,1.001517821110707,0.9995618729653437,1.0059585617348046,1.006518270615247
208,2021-01-04,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4021,7949.446,559.5641,167.8783,7645.27,0.9926300510909202,1.0015010951712595,1.0074854018760016,0.9852977375682241
209,2021-01-05,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4022,7991.971,559.3117,171.4972,7700.34,1.0053494293816199,0.9995489346082065,1.0215566871954267,1.0072031465206592
210,2021-01-06,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4023,8037.68,557.4265,171.3736,7744.43,1.0057193650977965,0.9966294286352316,0.9992792885248273,1.005725721201921
211,2021-01-07,SZA-2015,5.01,,,5.01,5.01,0.0,0.0,0.0,4024,8141.861,556.174,171.4563,7861.1,1.0129615759771475,0.9977530669962765,1.0004825714112324,1.0150650209247163
212,2021-01-08,SZA-2015,5.51,5.51,5.51,5.51,5.51,2.0,11.02,0.09980039920159678,4025,8199.244,556.1311,170.0592,7905.28,1.0070478972804866,0.9999228658657182,0.9918515680088746,1.005620078614952
213,2021-01-11,SZA-2015,6.06,6.06,4.96,4.96,4.96,3.0,15.98,-0.09981851179673318,4028,8129.984,553.3634,169.6976,7853.45,0.9915528797533041,0.9950232957660523,0.9978736816355716,0.993443622490285
214,2021-01-12,SZA-2015,4.46,4.46,4.46,4.46,4.46,9.0,40.14,-0.10080645161290323,4029,8142.943,553.3005,172.1255,7856.72,1.0015939760767056,0.9998863314776513,1.0143072147160597,1.0004163775156143
215,2021-01-13,SZA-2015,4.46,,,4.46,4.46,30000.0,93600.0,0.0,4030,8159.298000000001,555.2697,172.1013,7874.75,1.0020084875947186,1.0035590063627267,0.9998594049109517,1.0022948507774236
216,2021-01-14,SZA-2015,4.46,,,4.46,4.46,30000.0,93600.0,0.0,4031,8154.507,554.9917,173.3869,7846.1,0.999412817132062,0.9994993423916344,1.0074700191108377,0.9963617892631512
217,2021-01-15,SZA-2015,4.91,4.91,4.91,4.91,4.91,1.0,4.91,0.10089686098654704,4032,8085.246999999999,554.1684,171.7682,7789.79,0.9915065374277071,0.9985165543917143,0.9906642312654532,0.9928231860414728
218,2021-01-18,SZA-2015,4.91,,,4.91,4.91,0.0,0.0,0.0,4035,8081.521,553.6446,171.7682,7789.79,0.9995391606465456,0.9990547999488963,1.0,1.0
219,2021-01-19,SZA-2015,4.91,,,4.91,4.91,0.0,0.0,0.0,4036,8138.257,554.6504,170.8998,7853.47,1.0070204606286366,1.001816688901147,0.9949443494197412,1.0081748031718443
220,2021-01-20,SZA-2015,4.91,,,4.91,4.91,0.0,0.0,0.0,4037,8224.671999999999,554.9847,171.4377,7962.92,1.0106183670532891,1.0006027220029048,1.003147458335235,1.0139365146871382
221,2021-01-21,SZA-2015,5.4,5.4,5.4,5.4,5.4,1.0,5.4,0.0997963340122201,4038,8237.129,555.0088,171.4123,7966.11,1.0015145892748065,1.0000434246205345,0.9998518412227881,1.0004006068125761
222,2021-01-22,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4039,8207.683,554.7533,168.8999,7942.2,0.996425210774288,0.9995396469389315,0.9853429421342577,0.9969985350440805
223,2021-01-25,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4042,8211.412,555.3268,170.745,7970.92,1.0004543304121272,1.001033792858916,1.0109242219800012,1.0036161265140642
224,2021-01-26,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4043,8203.235,555.8737,171.8201,7959.1,0.9990041907530642,1.0009848255117526,1.0062965240563413,0.9985171096937367
225,2021-01-27,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4044,8025.451,554.5757,171.7606,7754.74,0.9783275744264305,0.9976649371970647,0.9996537075697198,0.9743237300699827
226,2021-01-28,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4045,8074.045,554.2254,170.7791,7831.22,1.0060549868163173,0.9993683459264444,0.9942856510748099,1.0098623551531065
227,2021-01-29,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4046,7928.875,553.8047,171.0062,7681.01,0.9820201646138955,0.9992409225560575,1.001329788012702,0.9808190805519447
228,2021-02-01,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4049,8036.698,552.5796,174.2056,7804.31,1.0135987766234176,0.9977878483154802,1.0187092631729142,1.0160525764189865
229,2021-02-02,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4050,8138.245,551.1576,173.4993,7912.87,1.0126354132007946,0.9974266150976258,0.9959455953195534,1.0139102624062857
230,2021-02-03,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4051,8156.065,550.607,174.6601,7920.85,1.002189661284466,0.9990010116888527,1.0066905169069846,1.0010084836475261
231,2021-02-04,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4052,8215.575,549.4523,175.0213,8007.62,1.00729641070786,0.9979028599345814,1.002068016679253,1.0109546323942507
232,2021-02-05,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4053,8263.097,549.7187,176.0748,8039.67,1.0057843790605039,1.0004848464552791,1.0060192673691717,1.0040024376781116
233,2021-02-08,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4056,8330.046,550.5713,178.3623,8099.33,1.0081021679885884,1.001550975071432,1.01299163764491,1.0074207025910267
234,2021-02-09,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4057,8338.605,552.043,178.8569,8091.7,1.00102748532241,1.0026730416205858,1.0027730075245722,0.9990579467684364
235,2021-02-10,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4058,8345.048,552.8032,178.3399,8089.11,1.000772671208194,1.0013770666415478,0.9971094209952203,0.9996799189292732
236,2021-02-18,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4066,8355.455,547.8215,181.9882,8102.24,0.9954752721562201,0.9999720719747194,1.0004617815311576,0.9956204810097962
237,2021-02-19,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4067,8366.288,547.8624,182.118,8087.68,1.0012965182626201,1.0000746593552827,1.0007132330557695,0.9982029660933274
238,2021-02-22,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4070,8311.92,547.8397,185.107,8025.81,0.9935015385556891,0.99995856623853,1.016412435893212,0.992350092980929
239,2021-02-23,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4071,8315.436,547.7269,184.9332,8036.06,1.000423006958681,0.999794100354538,0.9990610835894915,1.001277129660433
240,2021-02-24,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4072,8354.966999999999,545.9423,186.9921,8127.38,1.0047539299202108,0.9967418069114371,1.011133209180396,1.011363777771694
241,2021-02-25,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4073,8230.907,544.3751,185.9999,7929.56,0.9851513476953291,0.9971293669679011,0.9946938934853398,0.9756600528091464
242,2021-02-26,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4074,8132.047,544.2719999999999,182.0712,7892.81,0.9879891730036556,0.9998106085307722,0.9788779456333041,0.9953654427231776
243,2021-03-01,SZA-2015,5.4,,,5.4,5.4,0.0,0.0,0.0,4077,8301.846,543.9696,181.0135,8080.78,1.0208802285574592,0.9994443954493343,0.9941907341743229,1.0238153458654142
