,Date,Settlement Volume (ton),Settlement Price (yuan/ton),Trading Index,Turnover,Return
485,2018-11-28,14426,50.33,BEA,"726,012.00",0.0034000000000000696
486,2018-11-29,225,51.29,BEA,"11,540.00",0.019099999999999895
487,2018-11-30,401,50.89,BEA,"20,405.00",-0.007800000000000029
488,2018-12-03,3731,51.64,BEA,"192,654.60",0.014699999999999935
489,2018-12-04,5819,55.46,BEA,"322,724.70",0.07400000000000007
490,2018-12-05,1626,57.59,BEA,"93,644.40",0.03839999999999999
491,2018-12-06,14516,58.78,BEA,"853,187.60",0.02069999999999994
492,2018-12-10,9001,45.55,BEA,"410,035.00",-0.22509999999999997
493,2018-12-11,5351,50.04,BEA,"267,742.50",0.09860000000000002
494,2018-12-12,13003,52.37,BEA,"681,020.00",0.046599999999999975
495,2018-12-13,9740,49.09,BEA,"478,106.00",-0.06259999999999999
496,2018-12-14,1000,50.1,BEA,"50,100.00",0.02059999999999995
497,2018-12-17,1559,49.98,BEA,"77,915.90",-0.0023999999999999577
498,2018-12-18,2500,42.0,BEA,"105,000.00",-0.15969999999999995
499,2018-12-19,600,42.0,BEA,"25,200.00",0.0
500,2018-12-21,29998,40.0,BEA,"1,199,930.00",-0.047599999999999976
501,2018-12-21,30003,40.0,BEA,"1,200,120.00",0.0
502,2018-12-24,240,45.5,BEA,"10,920.00",0.13749999999999996
503,2018-12-25,100,50.0,BEA,"5,000.00",0.09889999999999999
504,2018-12-26,52,51.54,BEA,"2,680.00",0.03079999999999994
505,2018-12-27,4460,58.73,BEA,"261,950.00",0.13949999999999996
506,2018-12-28,6783,57.03,BEA,"386,834.00",-0.028900000000000037
507,2019-01-02,457,65.06,BEA,"29,731.20 ",0.14080000000000004
508,2019-01-03,818,71.0,BEA,"58,078.00 ",0.09129999999999994
509,2019-01-04,1000,75.1,BEA,"75,100.00 ",0.057700000000000085
510,2019-01-18,500,60.1,BEA,"30,050.00",-0.1997
511,2019-01-25,6000,74.0,BEA,"444,000.00",0.23130000000000006
512,2019-01-29,17500,60.5,BEA,"1,058,750.00",-0.1824
513,2019-02-22,1172,60.79,BEA,"71,244.80",0.0047999999999999154
514,2019-02-25,10,60.5,BEA,606.50,-0.0048000000000000265
515,2019-03-05,140,61.79,BEA,"8,650.00",0.021300000000000097
516,2019-03-06,150,63.67,BEA,"9,550.00",0.030399999999999983
517,2019-03-07,100,65.0,BEA,"6,500.00",0.02089999999999992
518,2019-03-08,100,66.5,BEA,"6,650.00",0.0230999999999999
519,2019-03-11,50,68.4,BEA,"3,420.00",0.02859999999999996
520,2019-03-13,8,67.0,BEA,536.00,-0.020499999999999963
521,2019-03-18,10,67.94,BEA,679.40,0.014000000000000012
522,2019-03-22,2,67.5,BEA,135.00,-0.00649999999999995
523,2019-03-27,2,68.1,BEA,136.20,0.008899999999999908
524,2019-03-28,3442,69.29,BEA,"238,504.00",0.01750000000000007
525,2019-03-29,2357,69.82,BEA,"164,575.00",0.007600000000000051
526,2019-04-02,3313,70.28,BEA,"232,829.40",0.006599999999999939
527,2019-04-04,100,73.0,BEA,"7,300.00",0.03869999999999996
528,2019-04-08,18,74.44,BEA,"1,340.00",0.01970000000000005
529,2019-04-10,11868,74.12,BEA,"879,635.10",-0.0042999999999999705
530,2019-04-11,2176,74.02,BEA,"161,076.20",-0.0012999999999999678
531,2019-04-19,39769,72.43,BEA,"2,880,287.20",-0.021499999999999964
532,2019-04-22,12486,73.67,BEA,"919,815.40",0.017099999999999893
533,2019-04-23,16255,73.72,BEA,"1,198,268.00",0.0006999999999999229
534,2019-04-24,13996,77.49,BEA,"1,084,482.90",0.05109999999999992
535,2019-04-25,26784,73.81,BEA,"1,976,808.00",-0.04749999999999999
536,2019-04-26,4800,75.03,BEA,"360,160.00",0.01649999999999996
537,2019-04-29,25138,74.34,BEA,"1,868,818.00",-0.009199999999999986
538,2019-04-30,1970,75.59,BEA,"148,904.00",0.016799999999999926
539,2019-05-08,14215,75.37,BEA,"1,071,407.50",-0.0029000000000000137
540,2019-05-09,8027,75.47,BEA,"605,758.50 ",0.0013000000000000789
541,2019-05-10,183,75.75,BEA,"13,861.80 ",0.0037000000000000366
542,2019-05-13,200,77.1,BEA,"15,420.00",0.017800000000000038
543,2019-05-14,4378,77.88,BEA,"340,962.60",0.010099999999999998
544,2019-05-15,9618,62.51,BEA,"601,217.40",-0.19740000000000002
545,2019-05-16,30856,69.48,BEA,"2,143,752.00",0.11149999999999993
546,2019-05-17,34526,73.66,BEA,"2,543,033.00",0.06020000000000003
547,2019-05-20,24656,77.12,BEA,1901584.00,0.04699999999999993
548,2019-05-21,715,83.88,BEA,59977.50,0.08769999999999989
549,2019-05-22,46268,82.05,BEA,"3,796,070.80",-0.02180000000000004
550,2019-05-24,29300,82.49,BEA,"2,417,010.00",0.005400000000000071
551,2019-05-30,1283,82.41,BEA,"105,732.00",-0.0010000000000000009
552,2019-05-31,1,65.9,BEA,65.90,-0.20030000000000003
553,2019-06-03,6053,71.82,BEA,"434,745.40",0.0898000000000001
554,2019-06-04,1102,77.36,BEA,"85,254.80",0.07709999999999995
555,2019-06-05,40778,77.37,BEA,"3,154,850.30",9.999999999998899e-05
556,2019-06-06,200,78.0,BEA,"15,600",0.008099999999999996
557,2019-06-10,1481,81.04,BEA,"120,013.90",0.038999999999999924
558,2019-06-11,9941,81.09,BEA,"806,160.40",0.0005999999999999339
559,2019-06-12,200,81.9,BEA,"16,380.00",0.010000000000000009
560,2019-06-13,11918,81.86,BEA,"975,628.50",-0.0004999999999999449
561,2019-06-14,300,87.33,BEA,"26,200.00 ",0.06679999999999997
562,2019-06-17,200,87.0,BEA,"17,400.00",-0.0038000000000000256
563,2019-06-18,6969,86.92,BEA,"605,728.20",-0.0009000000000000119
564,2019-06-19,22651,83.21,BEA,"1,884,744.50 ",-0.04269999999999996
565,2019-06-20,28468,84.56,BEA,"2,407,248.80",0.016199999999999992
566,2019-06-21,69492,87.47,BEA,"6,078,594.60",0.034399999999999986
567,2019-06-24,29611,81.96,BEA,"2,427,019.80",-0.06299999999999994
568,2019-06-25,12295,82.14,BEA,"1,009,912.00",0.0021999999999999797
569,2019-06-26,238,87.2,BEA,"20,753.60",0.0616000000000001
570,2019-06-27,15581,87.26,BEA,"1,359,574.70",0.0006999999999999229
571,2019-06-28,11600,87.3,BEA,"1,012,680.00",0.0004999999999999449
572,2019-07-01,48292,87.21,BEA,"4,211,759.10",-0.0010000000000000009
573,2019-07-02,16075,87.04,BEA,"1,399,160.60",-0.0019000000000000128
574,2019-07-03,22493,84.46,BEA,"1,899,865.40",-0.02959999999999996
575,2019-07-04,47682,84.9,BEA,"4,048,343.20",0.0052000000000000934
576,2019-07-05,123,86.9,BEA,"10,688.70",0.023600000000000065
577,2019-07-08,10956,86.79,BEA,"950,856.50",-0.0012999999999999678
578,2019-07-09,54968,86.71,BEA,"4,766,212.80",-0.0009000000000000119
579,2019-07-11,13217,86.71,BEA,"1,146,019.80",0.0
580,2019-07-12,20527,86.08,BEA,"1,766,863.70",-0.007299999999999973
581,2019-07-15,13890,86.94,BEA,"1,207,635.00",0.010000000000000009
582,2019-07-16,24859,86.87,BEA,"2,159,388.50",-0.0008000000000000229
583,2019-07-17,64180,87.17,BEA,"5,594,578.50",0.0035000000000000586
584,2019-07-18,36830,87.21,BEA,"3,211,864.00",0.0004999999999999449
585,2019-07-19,9317,87.2,BEA,"812,446.60",-9.999999999998899e-05
586,2019-07-22,37761,87.34,BEA,"3,297,917.80",0.0016000000000000458
587,2019-07-23,30787,87.43,BEA,"2,691,742.60",0.0009999999999998899
588,2019-07-24,36998,87.25,BEA,"3,228,260.20",-0.0020999999999999908
589,2019-07-25,36533,86.14,BEA,"3,146,963.40",-0.012700000000000045
590,2019-07-26,32464,86.86,BEA,"2,819,969.60",0.008399999999999963
591,2019-07-29,7556,87.08,BEA,"657,946.00",0.0024999999999999467
592,2019-07-30,38803,87.24,BEA,"3,384,986.80",0.0018000000000000238
593,2019-07-31,200,87.4,BEA,"17,480.00",0.0018000000000000238
594,2019-08-01,25061,83.92,BEA,"2,103,194.50",-0.03979999999999995
595,2019-08-02,22928,87.2,BEA,"1,999,291.40",0.03909999999999991
596,2019-08-05,84378,87.48,BEA,"7,381,772.40",0.0032000000000000917
597,2019-08-06,32629,87.17,BEA,"2,844,150.00",-0.0034999999999999476
598,2019-08-07,44369,86.79,BEA,"3,853,169.40",-0.0043999999999999595
599,2019-08-08,26790,85.93,BEA,"2,302,174.00",-0.00990000000000002
600,2019-08-09,10242,86.98,BEA,"890,826.50",0.012199999999999989
601,2019-08-12,22809,86.87,BEA,"1,981,326.40",-0.0012999999999999678
602,2019-08-13,26739,87.36,BEA,"2,335,785.50",0.005600000000000049
603,2019-08-14,48879,87.06,BEA,"4,255,582.20",-0.0033999999999999586
604,2019-08-15,73021,86.94,BEA,"6,348,443.40",-0.0013999999999999568
605,2019-08-16,88726,85.95,BEA,"7,625,626.60",-0.011399999999999966
606,2019-08-19,58496,85.1,BEA,"4,978,245.50",-0.00990000000000002
607,2019-08-20,95752,86.57,BEA,"8,288,819.40",0.017300000000000093
608,2019-08-21,93218,86.47,BEA,"8,060,338.60",-0.0011999999999999789
609,2019-08-22,49119,86.91,BEA,"4,268,982.60",0.0051000000000001044
610,2019-08-23,23340,86.95,BEA,"2,029,430.00",0.0004999999999999449
611,2019-08-26,103584,86.96,BEA,"9,007,843.30",9.999999999998899e-05
612,2019-08-27,79328,87.0,BEA,"6,901,925.90",0.0004999999999999449
613,2019-08-28,116973,87.01,BEA,"10,177,588.30",9.999999999998899e-05
614,2019-08-29,137749,86.95,BEA,"11,977,090.20",-0.0007000000000000339
615,2019-08-30,72419,82.81,BEA,"5,996,851.20",-0.047599999999999976
616,2019-09-02,11816,83.66,BEA,"988,483.80",0.010299999999999976
617,2019-09-03,77,85.58,BEA,"6,589.70",0.02299999999999991
618,2019-09-05,11887,86.76,BEA,"1,031,340.40",0.013800000000000034
619,2019-09-06,6780,86.4,BEA,"585,822.00",-0.0040999999999999925
620,2019-09-10,216,86.9,BEA,"18,770.00",0.005800000000000027
621,2019-09-11,54199,86.18,BEA,"4,670,939.20",-0.008299999999999974
622,2019-09-12,5158,87.2,BEA,"449,777.60",0.011800000000000033
623,2019-09-16,32026,86.72,BEA,"2,777,214.80",-0.005499999999999949
624,2019-09-17,20346,86.49,BEA,"1,759,712.40",-0.0027000000000000357
625,2019-09-19,65997,86.31,BEA,"5,696,190.00",-0.0020999999999999908
626,2019-09-20,14765,86.58,BEA,"1,278,345.00",0.0031000000000001027
627,2019-09-23,5282,86.68,BEA,"457,843.00",0.0012000000000000899
628,2019-09-24,5570,86.9,BEA,"484,047.00",0.0024999999999999467
629,2019-09-25,4856,86.4,BEA,"419,572.00",-0.005800000000000027
630,2019-09-26,14364,86.25,BEA,"1,238,952.00",-0.0017000000000000348
631,2019-09-27,15333,86.73,BEA,"1,329,897.00",0.005600000000000049
632,2019-09-30,4339,87.17,BEA,"378,240.00",0.0051000000000001044
633,2019-10-09,266,86.5,BEA,"23,009.00",-0.00770000000000004
634,2019-10-10,4910,86.71,BEA,"425,732.00",0.0023999999999999577
635,2019-10-15,3220,86.49,BEA,"278,510.00",-0.0024999999999999467
636,2019-10-16,3251,87.3,BEA,"283,812.00",0.009400000000000075
637,2019-10-18,4,81.4,BEA,325.60,-0.0676
638,2019-10-21,1,76.0,BEA,76.00,-0.06630000000000003
639,2019-10-22,100,84.0,BEA,"8,400.00",0.10529999999999995
640,2019-11-19,425,67.2,BEA,"28,560.00",-0.19999999999999996
641,2019-11-21,280,60.5,BEA,"16,940.00",-0.09970000000000001
642,2019-11-22,15686,48.4,BEA,"759,202.00",-0.19999999999999996
643,2019-11-25,21424,55.1,BEA,"1,180,542.50",0.13840000000000008
644,2019-11-26,23877,53.88,BEA,"1,286,537.00",-0.02210000000000001
645,2019-11-27,27227,53.18,BEA,"1,447,898.00",-0.013000000000000012
646,2019-11-28,3319,55.1,BEA,"182,876.90",0.03610000000000002
647,2019-12-02,500,66.0,BEA,"33,000.00",0.19779999999999998
648,2019-12-03,9500,72.11,BEA,"685,000.00",0.09260000000000002
649,2019-12-10,780,75.38,BEA,"58,800.00",0.045299999999999896
650,2019-12-11,14315,76.48,BEA,"1,094,789.50",0.014599999999999946
651,2019-12-12,9215,74.66,BEA,"687,957.00",-0.023800000000000043
652,2019-12-13,1,60.0,BEA,60.00,-0.19640000000000002
653,2019-12-16,28000,61.93,BEA,"1,734,000.00",0.032200000000000006
654,2019-12-17,3619,71.26,BEA,"257,902.00",0.15070000000000006
655,2019-12-18,6620,75.15,BEA,"497,510.00",0.05459999999999998
656,2019-12-19,84,76.0,BEA,"6,384.00",0.011300000000000088
657,2019-12-20,80,77.0,BEA,"6,160.00",0.0132000000000001
658,2019-12-23,5910,75.82,BEA,"448,070.00",-0.01529999999999998
659,2019-12-25,4242,82.8,BEA,"351,238.00",0.09210000000000007
660,2019-12-27,873,75.0,BEA,"65,475.00",-0.09419999999999995
661,2019-12-30,1000,68.7,BEA,68700.00,-0.08399999999999996
662,2019-12-31,1024,70.0,BEA,"71,680.00",0.018899999999999917
663,2020-01-06,487,73.1,BEA,"35,600.00",0.044300000000000006
664,2020-01-07,400,76.2,BEA,"30,480.00",0.04239999999999999
665,2020-01-08,300,80.1,BEA,"24,030.00",0.05119999999999991
666,2020-01-09,350,84.5,BEA,"29,575.00",0.05489999999999995
667,2020-02-18,1,84.5,BEA,84.50,0.0
668,2020-03-11,300,68.0,BEA,"20,400.00",-0.19530000000000003
669,2020-03-12,1000,81.0,BEA,"81,000.00",0.19120000000000004
670,2020-03-13,600,84.4,BEA,"50,640.00",0.04200000000000004
671,2020-03-17,475,86.1,BEA,"40,897.50",0.020100000000000007
672,2020-03-18,6975,83.97,BEA,"585,695.00",-0.024700000000000055
673,2020-03-20,4700,84.72,BEA,"398,180.00",0.008899999999999908
674,2020-03-23,205,85.6,BEA,"17,548.00",0.010399999999999965
675,2020-03-24,5500,87.0,BEA,"478,500.00",0.01639999999999997
676,2020-03-25,230,86.33,BEA,"19,855.10",-0.00770000000000004
677,2020-03-27,100,86.3,BEA,"8,630.00",-0.00029999999999996696
678,2020-04-01,105,86.7,BEA,"9,103.50",0.0045999999999999375
679,2020-04-07,133,87.2,BEA,"11,597.60",0.005800000000000027
680,2020-04-10,106,86.8,BEA,"9,200.80",-0.0046000000000000485
681,2020-04-16,72,85.37,BEA,"6,146.30",-0.01649999999999996
682,2020-04-17,111,86.17,BEA,"9,565.20",0.009400000000000075
683,2020-04-22,184,85.43,BEA,"15,720.00",-0.008600000000000052
684,2020-05-12,4680,74.34,BEA,"347,916.00",-0.12980000000000003
685,2020-05-13,109,88.0,BEA,"9,592.00",0.18379999999999996
686,2020-06-03,307,89.1,BEA,"27,353.70",0.012499999999999956
687,2020-06-04,231,89.3,BEA,"20,628.30",0.0021999999999999797
688,2020-06-05,2052,83.98,BEA,"172,324.60",-0.059599999999999986
689,2020-06-08,231,89.2,BEA,"20,605.20",0.06220000000000003
690,2020-06-11,90,89.4,BEA,"8,046.00",0.0021999999999999797
691,2020-06-12,14221,74.54,BEA,"1,060,001.50",-0.16620000000000001
692,2020-06-15,617,69.42,BEA,"42,834.10",-0.06869999999999998
693,2020-06-16,1000,80.0,BEA,"80,000.00",0.1524000000000001
694,2020-06-18,200,90.1,BEA,"18,020.00",0.1262000000000001
695,2020-06-19,3864,90.5,BEA,"349,692.00",0.0043999999999999595
696,2020-06-22,132,93.7,BEA,"12,368.40",0.0354000000000001
697,2020-06-24,15800,90.0,BEA,"1,422,000.00",-0.03949999999999998
698,2020-06-29,5861,88.83,BEA,"520,630.00",-0.013000000000000012
699,2020-06-30,100,93.0,BEA,"9,300.00",0.04689999999999994
700,2020-07-02,1421,93.79,BEA,"133,274.40",0.008499999999999952
701,2020-07-06,3095,92.94,BEA,"287,664.00",-0.009099999999999997
702,2020-07-07,1548,100.0,BEA,"154,800.00",0.07600000000000007
703,2020-07-08,11186,87.29,BEA,"976,382.20",-0.1271
704,2020-07-09,8989,86.92,BEA,"781,332.20",-0.0041999999999999815
705,2020-07-10,100,93.5,BEA,"9,350.00",0.0757000000000001
706,2020-07-13,12740,85.13,BEA,"1,084,508.00",-0.08950000000000002
707,2020-07-14,18420,84.87,BEA,"1,563,231.00",-0.0030999999999999917
708,2020-07-15,100,94.0,BEA,"9,400.00",0.10759999999999992
709,2020-07-17,5175,94.0,BEA,"486,450.00",0.0
710,2020-07-20,4005,92.58,BEA,"370,776.00",-0.015100000000000002
711,2020-07-21,8590,88.64,BEA,"761,451.00",-0.04259999999999997
712,2020-07-22,265,93.93,BEA,"24,892.00",0.059700000000000086
713,2020-07-23,4047,90.62,BEA,"366,749.70",-0.03520000000000001
714,2020-07-24,1834,95.2,BEA,"74,596.80",0.05049999999999999
715,2020-07-27,200,95.2,BEA,"19,040.00 ",0.0
716,2020-07-28,3033,86.61,BEA,"262,677.40",-0.09019999999999995
717,2020-07-29,615,93.77,BEA,"57,669.50",0.0827
718,2020-07-30,100,94.0,BEA,"9,400.00",0.0024999999999999467
719,2020-07-31,11800,89.36,BEA,"1,054,400.00 ",-0.0494
720,2020-08-03,100,94.0,BEA,"9,400.00",0.05190000000000006
721,2020-08-04,19371,95.35,BEA,"1,847,100.00",0.014399999999999968
722,2020-08-05,6500,91.85,BEA,"597,050.00",-0.036699999999999955
723,2020-08-06,7285,98.18,BEA,"715,222.50",0.06889999999999996
724,2020-08-10,1442,98.2,BEA,"141,601.20",0.00019999999999997797
725,2020-08-12,5402,94.29,BEA,"509,377.20",-0.03979999999999995
726,2020-08-17,8144,90.65,BEA,"738,271.60",-0.03859999999999997
727,2020-08-19,294,94.0,BEA,"27,636.00",0.03699999999999992
728,2020-08-20,498,102.96,BEA,"51,276.00",0.09529999999999994
729,2020-08-21,12472,92.14,BEA,"1,149,182.00",-0.10509999999999997
730,2020-08-25,5410,93.83,BEA,"507,617.00",0.018299999999999983
731,2020-08-26,100,89.9,BEA,"8,990.00",-0.04190000000000005
732,2020-08-27,12656,81.88,BEA,"1,036,326.40",-0.08919999999999995
733,2020-08-28,22054,90.62,BEA,"1,998,520.60",0.10670000000000002
734,2020-08-31,5610,95.28,BEA,"534,525.00",0.05139999999999989
735,2020-09-01,5809,91.89,BEA,"533,798.80",-0.035599999999999965
736,2020-09-02,12189,91.96,BEA,"1,120,848.00",0.0007999999999999119
737,2020-09-04,6836,86.71,BEA,"592,750.60",-0.05710000000000004
738,2020-09-07,3830,93.92,BEA,"359,702.00",0.08319999999999994
739,2020-09-08,6254,83.56,BEA,"522,565.00",-0.11029999999999995
740,2020-09-09,6426,81.57,BEA,"524,156.80",-0.023800000000000043
741,2020-09-11,5381,65.3,BEA,"351,379.00",-0.1995
742,2020-09-14,2600,63.5,BEA,"165,100.00",-0.027599999999999958
743,2020-09-15,1000,76.2,BEA,"76,200.00",0.19999999999999996
744,2020-09-16,104,87.58,BEA,"9,108.80",0.1493
745,2020-09-21,11496,94.66,BEA,"1,088,157.00",0.08079999999999998
746,2020-09-22,14180,93.97,BEA,"1,332,544.00",-0.007299999999999973
747,2020-09-24,505,95.79,BEA,"48,376.00",0.019400000000000084
748,2020-09-25,4090,94.97,BEA,"388,444.00",-0.008600000000000052
749,2020-09-28,25352,86.48,BEA,"834,292.00",-0.08940000000000003
750,2020-09-29,44453,88.29,BEA,"3,924,971.20",0.02089999999999992
751,2020-10-09,11037,90.08,BEA,"994,200.40",0.020299999999999985
752,2020-10-13,26988,95.28,BEA,"2,571,451.00",0.057700000000000085
753,2020-10-15,7987,95.2,BEA,"760,360.70",-0.0008000000000000229
754,2020-10-19,12490,95.21,BEA,"1,189,115.70",9.999999999998899e-05
755,2020-10-20,24706,92.62,BEA,"2,288,197.20",-0.027200000000000002
756,2020-10-21,8868,94.96,BEA,"1,791,681.70",0.0253000000000001
757,2020-10-22,9652,93.97,BEA,"906,952.00",-0.010399999999999965
758,2020-10-23,11988,88.96,BEA,"1,066,457.60",-0.053300000000000014
759,2020-10-26,1784,88.84,BEA,"2,823,786.80",-0.0012999999999999678
760,2020-10-27,13125,93.75,BEA,"1,230,501.00",0.055299999999999905
761,2020-10-28,14623,89.41,BEA,"1,307,494.00",-0.04630000000000001
762,2020-10-29,9007,92.9,BEA,"836,706.00",0.038999999999999924
763,2020-10-30,9010,89.44,BEA,"805,863.20",-0.03720000000000001
764,2020-11-02,9746,93.42,BEA,"910,479.00",0.044499999999999984
765,2020-11-03,8826,88.8,BEA,"783,752.80",-0.04949999999999999
766,2020-11-04,72517,93.82,BEA,"6,803,332.00",0.056499999999999995
767,2020-11-05,36550,91.87,BEA,"3,357,996.00 ",-0.02080000000000004
768,2020-11-06,40752,92.3,BEA,"3,761,609.70",0.0046999999999999265
769,2020-11-09,9350,91.55,BEA,"856,020.00",-0.008099999999999996
770,2020-11-10,35822,96.29,BEA,"3,449,420.10",0.05180000000000007
771,2020-11-11,39888,91.53,BEA,"3,651,081.50",-0.0494
772,2020-11-12,55536,93.92,BEA,"5,215,821.00",0.026100000000000012
773,2020-11-13,18158,90.09,BEA,"1,635,885.80",-0.04079999999999995
774,2020-11-16,5317,82.5,BEA,"438,652.50",-0.08420000000000005
775,2020-11-20,7519,66.0,BEA,"496,254.00",-0.19999999999999996
776,2020-11-23,100,74.0,BEA,"7,400.00",0.12119999999999997
777,2020-11-26,105,88.8,BEA,"9,324.00",0.19999999999999996
778,2020-12-01,3900,71.0,BEA,"276,900.00",-0.2005
779,2020-12-02,2000,71.8,BEA,"143,600.00",0.011300000000000088
780,2020-12-03,10000,71.1,BEA,"711,000.00",-0.009700000000000042
781,2020-12-04,12533,69.75,BEA,"874,155.70",-0.019000000000000017
782,2020-12-07,7885,62.58,BEA,"493,413.20",-0.1028
783,2020-12-08,1000,75.0,BEA,"75,000",0.1984999999999999
784,2020-12-09,100,90.0,BEA,"9,000.00",0.19999999999999996
785,2020-12-14,121,91.01,BEA,"11,012.00",0.011200000000000099
786,2020-12-15,2942,87.45,BEA,"257,275.00",-0.039100000000000024
787,2020-12-16,1042,72.8,BEA,"75,857.60",-0.16749999999999998
788,2020-12-17,15145,75.68,BEA,1146189.80,0.03960000000000008
789,2020-12-18,5205,64.7,BEA,"336,763.50",-0.1451
790,2020-12-21,1000,75.0,BEA,"75,000.00",0.1592
791,2020-12-22,3400,85.0,BEA,"289,000.00",0.13329999999999997
792,2020-12-23,2323,84.0,BEA,"195,132.00",-0.011800000000000033
793,2020-12-29,1000,75.0,BEA,"75,000.00",-0.10709999999999997
794,2020-12-30,500,80.0,BEA,"40,000.00",0.06669999999999998
795,2021-01-12,21,59.7,BEA,1253.70,-0.25370000000000004
796,2021-01-13,2338,47.8,BEA,"111,756.40",-0.19930000000000003
797,2021-01-15,10370,38.44,BEA,"398,656.80",-0.19579999999999997
798,2021-01-18,12520,40.93,BEA,"512,431.30",0.06479999999999997
799,2021-01-19,7586,42.81,BEA,"324,722.00",0.04590000000000005
800,2021-01-22,13,36.0,BEA,468.00,-0.15910000000000002
801,2021-01-25,11531,45.04,BEA,"519,315.40",0.2511000000000001
802,2021-01-26,4,48.75,BEA,195.00,0.08240000000000003
803,2021-02-01,1705,46.4,BEA,"79,112.00",-0.04820000000000002
804,2021-02-02,2073,38.5,BEA,"79,810.50",-0.1703
805,2021-02-03,4544,46.2,BEA,"209,932.80",0.19999999999999996
806,2021-02-05,5,37.5,BEA,187.50,-0.18830000000000002
807,2021-02-08,3000,30.0,BEA,"90,000.00",-0.19999999999999996
808,2021-02-23,2800,30.0,BEA,"84,000.00",0.0
809,2021-03-02,2298,25.0,BEA,"57,450.00",-0.16669999999999996
810,2021-03-17,7000,25.71,BEA,"180,000.00",0.02839999999999998
811,2021-03-18,50,30.0,BEA,"1,500.00",0.16690000000000005
812,2021-03-19,50,36.0,BEA,"1,800.00",0.19999999999999996
813,2021-03-30,1050,30.63,BEA,"32,160.00",-0.1492
814,2021-03-31,1100,28.41,BEA,"31,250.00",-0.07250000000000001
815,2021-04-07,4383,34.0,BEA,"149,022.00",0.19680000000000009
816,2021-04-14,6567,30.0,BEA,"197,010.00",-0.11760000000000004
817,2021-04-15,17780,24.0,BEA,"426,720.00",-0.19999999999999996
818,2021-04-16,50,27.0,BEA,"1,350.00",0.125
819,2021-04-19,100,32.4,BEA,"3,240.00",0.19999999999999996
820,2021-04-20,7000,35.3,BEA,"247,100.00",0.08949999999999991
821,2021-04-22,156,39.52,BEA,"6,164.40",0.11949999999999994
822,2021-04-23,3001,47.0,BEA,"141,047.40",0.18930000000000002
823,2021-04-26,1801,50.11,BEA,"90,252.00",0.06620000000000004
824,2021-04-27,1200,43.77,BEA,"52,520.00",-0.12649999999999995
825,2021-04-28,6014,42.02,BEA,"252,730.00",-0.040000000000000036
826,2021-04-29,11999,47.6,BEA,"571,149.60",0.13280000000000003
827,2021-04-30,8791,52.89,BEA,"464,932.00",0.11109999999999998
828,2021-05-06,14963,52.9,BEA,"844,913.70",0.00019999999999997797
829,2021-05-07,1200,67.8,BEA,"81,360.00",0.28170000000000006
830,2021-05-10,1,80.0,BEA,80.00,0.17989999999999995
831,2021-05-11,500,82.0,BEA,"41,000.00",0.02499999999999991
832,2021-05-12,500,82.0,BEA,"41,000.00",0.0
833,2021-05-13,1030,81.87,BEA,"84,344.00",-0.0016000000000000458
834,2021-05-14,5900,79.8,BEA,"470,820.00",-0.02529999999999999
835,2021-05-17,11000,84.85,BEA,"933,300.00",0.06329999999999991
836,2021-05-18,1000,87.5,BEA,"87,500.00",0.031199999999999894
837,2021-05-19,2610,81.49,BEA,"212,700.00",-0.06869999999999998
838,2021-05-21,100,79.0,BEA,"7,900.00",-0.03059999999999996
839,2021-05-27,7685,64.35,BEA,"494,512.00",-0.1854
840,2021-05-28,1000,77.3,BEA,"77,300.00",0.20120000000000005
841,2021-05-31,52,87.5,BEA,4550.00,0.1319999999999999
842,2021-06-09,8961,85.62,BEA,767270,-0.021499999999999964
